I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
759305.000000,-0.001465,-0.004395,-1.043457,0.205998,-0.064604,-0.097847,-0.001582,0.002308,-1.004418,0.196898,-0.036115,-0.089196,-0.135693,-0.040798,0.061872,-0.000000,0.000000,-0.000000,0.000000,-0.001582,0.002308,-1.004418,0.196898,-0.036115,-0.089196,0.297950,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.002438,0.000000,0.000000,0.000000,0.000000
759306.000000,-0.000977,-0.002930,-1.047852,0.205998,-0.003628,-0.158823,-0.001579,0.002293,-1.004416,0.194187,-0.037900,-0.090709,-0.135685,-0.040843,0.061872,-0.000000,0.000000,-0.000000,0.000000,-0.001579,0.002293,-1.004416,0.194187,-0.037900,-0.090709,0.297965,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.002973,0.000000,0.000000,0.000000,0.000000
759307.000000,0.000000,-0.004395,-1.047852,0.084047,-0.003628,-0.097847,-0.001576,0.002280,-1.004414,0.191457,-0.039532,-0.092198,-0.135680,-0.040889,0.061872,-0.000000,0.000000,-0.000000,0.000000,-0.001576,0.002280,-1.004414,0.191457,-0.039532,-0.092198,0.297978,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003518,0.000000,0.000000,0.000000,0.000000
759308.000000,0.000488,-0.004395,-1.046387,0.205998,-0.003628,-0.097847,-0.001572,0.002266,-1.004413,0.188696,-0.040142,-0.093675,-0.135678,-0.040936,0.061872,-0.000000,0.000000,-0.000000,0.000000,-0.001572,0.002266,-1.004413,0.188696,-0.040142,-0.093675,0.297989,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003683,0.000000,0.000000,0.000000,0.000000
759310.000000,0.000000,-0.002930,-1.045898,0.205998,-0.003628,-0.097847,-0.001564,0.002241,-1.004412,0.183164,-0.034607,-0.097448,-0.135682,-0.041022,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001564,0.002241,-1.004412,0.183164,-0.034607,-0.097448,0.298001,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003676,0.000000,0.000000,0.000000,0.000000
759312.000000,0.000488,-0.000488,-1.044922,0.266974,0.057348,-0.097847,-0.001555,0.002218,-1.004413,0.185137,-0.024713,-0.103900,-0.135686,-0.041090,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001555,0.002218,-1.004413,0.185137,-0.024713,-0.103900,0.298010,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003669,0.000000,0.000000,0.000000,0.000000
759313.000000,0.000488,-0.002441,-1.045898,0.266974,-0.064604,-0.219798,-0.001550,0.002207,-1.004414,0.188036,-0.021202,-0.106688,-0.135684,-0.041117,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001550,0.002207,-1.004414,0.188036,-0.021202,-0.106688,0.298017,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003665,0.000000,0.000000,0.000000,0.000000
759315.000000,-0.000977,-0.001465,-1.046387,0.205998,-0.064604,-0.158823,-0.001540,0.002186,-1.004418,0.198796,-0.017412,-0.114875,-0.135664,-0.041167,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001540,0.002186,-1.004418,0.198796,-0.017412,-0.114875,0.298045,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003658,0.000000,0.000000,0.000000,0.000000
759316.000000,0.000000,-0.001465,-1.043945,0.266974,-0.003628,-0.097847,-0.001535,0.002177,-1.004420,0.205444,-0.016347,-0.121170,-0.135645,-0.041189,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001535,0.002177,-1.004420,0.205444,-0.016347,-0.121170,0.298069,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003654,0.000000,0.000000,0.000000,0.000000
759317.000000,0.000488,-0.000488,-1.044434,0.145022,0.057348,-0.097847,-0.001529,0.002168,-1.004423,0.211491,-0.015223,-0.126785,-0.135619,-0.041211,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001529,0.002168,-1.004423,0.211491,-0.015223,-0.126785,0.298099,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003650,0.000000,0.000000,0.000000,0.000000
759318.000000,0.000000,-0.002441,-1.046875,0.145022,0.057348,0.024104,-0.001524,0.002159,-1.004427,0.216397,-0.013044,-0.130221,-0.135588,-0.041230,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001524,0.002159,-1.004427,0.216397,-0.013044,-0.130221,0.298133,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003647,0.000000,0.000000,0.000000,0.000000
