I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
730245.000000,0.010254,0.010254,-1.047363,0.145022,-0.064604,-0.036871,0.007145,0.013781,-1.005355,0.162215,0.003744,-0.099790,-0.880730,0.413330,0.034409,-0.000000,0.000000,-0.000000,0.000000,0.007145,0.013781,-1.005355,0.162215,0.003744,-0.099790,0.603247,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,-0.002176,0.000000,0.000000,0.000000,0.000000
730246.000000,0.008301,0.009277,-1.043457,0.145022,0.057348,-0.036871,0.007158,0.013794,-1.005355,0.160318,0.000408,-0.095138,-0.880739,0.413333,0.034409,-0.000000,0.000000,-0.000000,0.000000,0.007158,0.013794,-1.005355,0.160318,0.000408,-0.095138,0.603256,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,-0.002174,0.000000,0.000000,0.000000,0.000000
730247.000000,0.008789,0.008789,-1.047363,0.205998,0.057348,-0.036871,0.007171,0.013808,-1.005353,0.159369,-0.003045,-0.088740,-0.880749,0.413332,0.034409,-0.000000,0.000000,-0.000000,0.000000,0.007171,0.013808,-1.005353,0.159369,-0.003045,-0.088740,0.603263,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,-0.002172,0.000000,0.000000,0.000000,0.000000
730248.000000,0.007324,0.008789,-1.047363,0.205998,-0.003628,-0.036871,0.007185,0.013821,-1.005351,0.159005,-0.004854,-0.081006,-0.880760,0.413329,0.034409,-0.000000,0.000000,-0.000000,0.000000,0.007185,0.013821,-1.005351,0.159005,-0.004854,-0.081006,0.603270,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,-0.002169,0.000000,0.000000,0.000000,0.000000
730249.000000,0.006836,0.010254,-1.045898,0.205998,-0.003628,-0.097847,0.007198,0.013834,-1.005348,0.159733,-0.005074,-0.073234,-0.880770,0.413327,0.034410,-0.000000,0.000000,-0.000000,0.000000,0.007198,0.013834,-1.005348,0.159733,-0.005074,-0.073234,0.603276,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,-0.002167,0.000000,0.000000,0.000000,0.000000
730250.000000,0.008789,0.008789,-1.046387,0.084047,-0.003628,-0.097847,0.007211,0.013848,-1.005344,0.161340,-0.004897,-0.067248,-0.880779,0.413325,0.034410,-0.000000,0.000000,-0.000000,0.000000,0.007211,0.013848,-1.005344,0.161340,-0.004897,-0.067248,0.603281,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,-0.002165,0.000000,0.000000,0.000000,0.000000
730252.000000,0.007813,0.009277,-1.044434,0.084047,0.118323,-0.158823,0.007236,0.013875,-1.005334,0.163562,-0.003770,-0.062770,-0.880793,0.413322,0.034410,-0.000000,0.000000,-0.000000,0.000000,0.007236,0.013875,-1.005334,0.163562,-0.003770,-0.062770,0.603290,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,-0.002161,0.000000,0.000000,0.000000,0.000000
730253.000000,0.009277,0.010254,-1.046387,0.084047,-0.003628,-0.158823,0.007249,0.013888,-1.005329,0.164454,-0.001398,-0.063181,-0.880799,0.413324,0.034410,-0.000000,0.000000,-0.000000,0.000000,0.007249,0.013888,-1.005329,0.164454,-0.001398,-0.063181,0.603295,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,-0.002159,0.000000,0.000000,0.000000,0.000000
730255.000000,0.007324,0.007813,-1.042969,0.205998,0.057348,-0.036871,0.007272,0.013915,-1.005314,0.162467,0.005671,-0.069700,-0.880814,0.413338,0.034410,-0.000000,0.000000,-0.000000,0.000000,0.007272,0.013915,-1.005314,0.162467,0.005671,-0.069700,0.603316,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,-0.002154,0.000000,0.000000,0.000000,0.000000
730256.000000,0.008789,0.010742,-1.045898,0.145022,-0.003628,-0.097847,0.007283,0.013928,-1.005306,0.159595,0.008795,-0.074636,-0.880825,0.413350,0.034410,-0.000000,0.000000,-0.000000,0.000000,0.007283,0.013928,-1.005306,0.159595,0.008795,-0.074636,0.603332,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,-0.002152,0.000000,0.000000,0.000000,0.000000
