I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
840600.000000,0.007324,0.002930,-1.048828,0.145022,-0.064604,-0.036871,0.004694,0.006732,-1.004978,0.192524,-0.007421,-0.070417,-0.414143,0.293409,-0.412145,0.000000,0.000000,0.000000,0.000000,0.004694,0.006732,-1.004978,0.192524,-0.007421,-0.070417,0.279757,0.000000,0.000000,0.000000,0.000000,0.001078,0.000000,0.000000,0.000000,-0.004118,0.000000,0.000000,0.000000,0.000000
840602.000000,0.007813,0.000977,-1.044434,0.266974,0.057348,-0.036871,0.004700,0.006746,-1.004950,0.187897,-0.011316,-0.069493,-0.414125,0.293370,-0.412144,0.000000,0.000000,0.000000,0.000000,0.004700,0.006746,-1.004950,0.187897,-0.011316,-0.069493,0.279719,0.000000,0.000000,0.000000,0.000000,0.001078,0.000000,0.000000,0.000000,-0.004899,0.000000,0.000000,0.000000,0.000000
840604.000000,0.006836,0.001953,-1.046387,0.266974,0.057348,-0.158823,0.004706,0.006760,-1.004923,0.186223,-0.009671,-0.069181,-0.414113,0.293330,-0.412144,0.000000,0.000000,0.000000,0.000000,0.004706,0.006760,-1.004923,0.186223,-0.009671,-0.069181,0.279680,0.000000,0.000000,0.000000,0.000000,0.001078,0.000000,0.000000,0.000000,-0.004889,0.000000,0.000000,0.000000,0.000000
840605.000000,0.005371,0.004883,-1.043945,0.205998,-0.003628,-0.097847,0.004709,0.006767,-1.004909,0.186268,-0.005455,-0.071157,-0.414107,0.293315,-0.412144,0.000000,0.000000,0.000000,0.000000,0.004709,0.006767,-1.004909,0.186268,-0.005455,-0.071157,0.279665,0.000000,0.000000,0.000000,0.000000,0.001078,0.000000,0.000000,0.000000,-0.004884,0.000000,0.000000,0.000000,0.000000
840606.000000,0.006836,0.003418,-1.043945,0.084047,0.057348,-0.036871,0.004713,0.006773,-1.004896,0.187089,-0.000168,-0.074805,-0.414101,0.293306,-0.412144,0.000000,0.000000,0.000000,0.000000,0.004713,0.006773,-1.004896,0.187089,-0.000168,-0.074805,0.279656,0.000000,0.000000,0.000000,0.000000,0.001078,0.000000,0.000000,0.000000,-0.004879,0.000000,0.000000,0.000000,0.000000
840608.000000,0.006836,0.003906,-1.045410,0.205998,0.057348,-0.097847,0.004720,0.006787,-1.004870,0.185763,0.009375,-0.081554,-0.414089,0.293302,-0.412144,0.000000,0.000000,0.000000,0.000000,0.004720,0.006787,-1.004870,0.185763,0.009375,-0.081554,0.279653,0.000000,0.000000,0.000000,0.000000,0.001078,0.000000,0.000000,0.000000,-0.004870,0.000000,0.000000,0.000000,0.000000
840609.000000,0.004883,-0.000488,-1.046387,0.205998,-0.003628,-0.097847,0.004723,0.006793,-1.004857,0.182118,0.012345,-0.083186,-0.414087,0.293305,-0.412144,0.000000,0.000000,0.000000,0.000000,0.004723,0.006793,-1.004857,0.182118,0.012345,-0.083186,0.279656,0.000000,0.000000,0.000000,0.000000,0.001078,0.000000,0.000000,0.000000,-0.004865,0.000000,0.000000,0.000000,0.000000
840610.000000,0.006348,0.001465,-1.045898,0.205998,-0.003628,-0.158823,0.004727,0.006799,-1.004845,0.178652,0.014364,-0.084492,-0.414090,0.293311,-0.412144,0.000000,0.000000,0.000000,0.000000,0.004727,0.006799,-1.004845,0.178652,0.014364,-0.084492,0.279661,0.000000,0.000000,0.000000,0.000000,0.001078,0.000000,0.000000,0.000000,-0.004860,0.000000,0.000000,0.000000,0.000000
840612.000000,0.006348,0.002930,-1.045898,0.205998,-0.064604,-0.036871,0.004735,0.006811,-1.004821,0.174701,0.015033,-0.086274,-0.414100,0.293323,-0.412144,0.000000,0.000000,0.000000,0.000000,0.004735,0.006811,-1.004821,0.174701,0.015033,-0.086274,0.279673,0.000000,0.000000,0.000000,0.000000,0.001078,0.000000,0.000000,0.000000,-0.004850,0.000000,0.000000,0.000000,0.000000
840613.000000,0.006836,0.001465,-1.045898,0.145022,-0.064604,-0.158823,0.004739,0.006817,-1.004809,0.173265,0.012085,-0.086240,-0.414108,0.293326,-0.412144,0.000000,0.000000,0.000000,0.000000,0.004739,0.006817,-1.004809,0.173265,0.012085,-0.086240,0.279676,0.000000,0.000000,0.000000,0.000000,0.001078,0.000000,0.000000,0.000000,-0.004845,0.000000,0.000000,0.000000,0.000000
