I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
449363.000000,0.002441,0.004883,-1.047852,0.084047,-0.003628,-0.097847,0.001823,0.012232,-1.004864,0.199833,0.004655,-0.019734,-0.691691,0.117173,-1.549457,0.000097,0.000000,0.000719,0.000000,0.001823,0.012232,-1.004864,0.199833,0.004655,-0.019734,0.282631,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.001684,0.000002,0.000001,0.000001,0.051538
449364.000000,0.004395,0.006836,-1.043945,0.145022,-0.003628,-0.158823,0.001852,0.012239,-1.004864,0.196529,0.005373,-0.027807,-0.691676,0.117173,-1.549457,0.000097,0.000000,0.000719,0.000000,0.001852,0.012239,-1.004864,0.196529,0.005373,-0.027807,0.282617,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.001682,0.000002,0.000001,0.000001,0.051538
449366.000000,0.001465,0.005859,-1.044434,0.145022,-0.003628,-0.097847,0.001907,0.012250,-1.004862,0.185556,0.006746,-0.049658,-0.691661,0.117176,-1.549457,0.000097,0.000000,0.000719,0.000000,0.001907,0.012250,-1.004862,0.185556,0.006746,-0.049658,0.282604,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.001679,0.000002,0.000001,0.000001,0.051538
449367.000000,0.002930,0.006836,-1.042969,0.145022,-0.003628,-0.097847,0.001933,0.012255,-1.004861,0.179687,0.007729,-0.061371,-0.691663,0.117179,-1.549457,0.000097,0.000000,0.000719,0.000000,0.001933,0.012255,-1.004861,0.179687,0.007729,-0.061371,0.282607,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.001677,0.000002,0.000001,0.000001,0.051538
449368.000000,0.002930,0.009277,-1.045898,0.145022,-0.003628,-0.036871,0.001959,0.012259,-1.004860,0.174255,0.008815,-0.070979,-0.691670,0.117184,-1.549457,0.000097,0.000000,0.000719,0.000000,0.001959,0.012259,-1.004860,0.174255,0.008815,-0.070979,0.282615,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.001675,0.000002,0.000001,0.000001,0.051538
449370.000000,0.003906,0.010254,-1.044922,0.266974,-0.064604,-0.097847,0.002007,0.012264,-1.004858,0.164259,0.007156,-0.082597,-0.691700,0.117192,-1.549457,0.000097,0.000000,0.000719,0.000000,0.002007,0.012264,-1.004858,0.164259,0.007156,-0.082597,0.282646,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.001672,0.000002,0.000001,0.000001,0.051538
449372.000000,0.003418,0.009277,-1.043945,0.205998,0.057348,-0.097847,0.002051,0.012265,-1.004856,0.160266,0.000244,-0.088468,-0.691742,0.117189,-1.549457,0.000059,0.000000,0.000441,0.000000,0.002051,0.012265,-1.004856,0.160266,0.000244,-0.088468,0.282684,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.001669,0.000001,0.000001,0.000001,0.046058
449374.000000,0.003418,0.007813,-1.045410,0.205998,-0.003628,-0.036871,0.002091,0.012264,-1.004854,0.161859,-0.001004,-0.091863,-0.691782,0.117181,-1.549457,0.000059,0.000000,0.000441,0.000000,0.002091,0.012264,-1.004854,0.161859,-0.001004,-0.091863,0.282718,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.001665,0.000001,0.000001,0.000001,0.046058
449375.000000,0.002441,0.009277,-1.045898,0.145022,-0.003628,-0.036871,0.002109,0.012262,-1.004853,0.164488,0.001176,-0.091936,-0.691799,0.117179,-1.549457,0.000059,0.000000,0.000441,0.000000,0.002109,0.012262,-1.004853,0.164488,0.001176,-0.091936,0.282733,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.001664,0.000001,0.000001,0.000001,0.046058
449376.000000,0.002441,0.008301,-1.046875,0.205998,-0.064604,-0.097847,0.002127,0.012259,-1.004852,0.167926,0.002553,-0.090687,-0.691812,0.117179,-1.549457,0.000059,0.000000,0.000441,0.000000,0.002127,0.012259,-1.004852,0.167926,0.002553,-0.090687,0.282746,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.001662,0.000001,0.000001,0.000001,0.046058
