I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
376720.000000,0.011719,0.000977,-1.046875,0.266974,0.057348,-0.097847,0.009980,0.009450,-1.004900,0.192675,0.006960,-0.076871,-0.607193,0.460952,-0.587614,0.000000,0.000000,0.000000,0.000000,0.009980,0.009450,-1.004900,0.192675,0.006960,-0.076871,0.481307,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.049232,0.000000,0.000000,0.000000,0.000000
376722.000000,0.013184,0.002930,-1.045898,0.145022,-0.003628,-0.097847,0.009986,0.009448,-1.004902,0.194460,0.002649,-0.075018,-0.607140,0.460975,-0.587614,0.000000,0.000000,0.000000,0.000000,0.009986,0.009448,-1.004902,0.194460,0.002649,-0.075018,0.481308,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.049134,0.000000,0.000000,0.000000,0.000000
376724.000000,0.011230,0.004395,-1.045410,0.205998,0.057348,-0.097847,0.009993,0.009447,-1.004906,0.193806,0.001680,-0.077080,-0.607087,0.460994,-0.587614,0.000000,0.000000,0.000000,0.000000,0.009993,0.009447,-1.004906,0.193806,0.001680,-0.077080,0.481307,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.049035,0.000000,0.000000,0.000000,0.000000
376725.000000,0.013184,0.006348,-1.048340,0.205998,0.057348,-0.036871,0.009996,0.009447,-1.004908,0.192393,0.001872,-0.078816,-0.607062,0.461004,-0.587614,0.000000,0.000000,0.000000,0.000000,0.009996,0.009447,-1.004908,0.192393,0.001872,-0.078816,0.481307,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.048986,0.000000,0.000000,0.000000,0.000000
376726.000000,0.012207,0.004883,-1.045898,0.205998,-0.064604,-0.036871,0.010000,0.009446,-1.004910,0.191485,0.003551,-0.080544,-0.607038,0.461016,-0.587613,0.000000,0.000000,0.000000,0.000000,0.010000,0.009446,-1.004910,0.191485,0.003551,-0.080544,0.481309,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.048937,0.000000,0.000000,0.000000,0.000000
376727.000000,0.010742,0.007324,-1.048828,0.145022,-0.003628,-0.158823,0.010003,0.009446,-1.004912,0.190859,0.005968,-0.081734,-0.607014,0.461030,-0.587614,0.000000,0.000000,0.000000,0.000000,0.010003,0.009446,-1.004912,0.190859,0.005968,-0.081734,0.481313,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.048888,0.000000,0.000000,0.000000,0.000000
376728.000000,0.012695,0.003418,-1.045898,0.266974,0.057348,-0.158823,0.010006,0.009447,-1.004915,0.190412,0.007660,-0.083250,-0.606991,0.461045,-0.587613,0.000000,0.000000,0.000000,0.000000,0.010006,0.009447,-1.004915,0.190412,0.007660,-0.083250,0.481319,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.048840,0.000000,0.000000,0.000000,0.000000
376730.000000,0.011719,0.006348,-1.044922,0.145022,-0.064604,-0.097847,0.010013,0.009447,-1.004919,0.192785,0.010103,-0.090997,-0.606943,0.461081,-0.587613,0.000000,0.000000,0.000000,0.000000,0.010013,0.009447,-1.004919,0.192785,0.010103,-0.090997,0.481334,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.048742,0.000000,0.000000,0.000000,0.000000
376732.000000,0.015137,0.003906,-1.045410,0.145022,-0.125579,-0.158823,0.010019,0.009448,-1.004924,0.196738,0.007139,-0.101029,-0.606886,0.461114,-0.587613,0.000000,0.000000,0.000000,0.000000,0.010019,0.009448,-1.004924,0.196738,0.007139,-0.101029,0.481344,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.048638,0.000000,0.000000,0.000000,0.000000
376734.000000,0.011719,0.005371,-1.047363,0.205998,0.057348,-0.097847,0.010025,0.009450,-1.004930,0.196534,-0.005196,-0.114175,-0.606827,0.461127,-0.587612,0.000000,0.000000,0.000000,0.000000,0.010025,0.009450,-1.004930,0.196534,-0.005196,-0.114175,0.481334,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.048541,0.000000,0.000000,0.000000,0.000000
