I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31
625447.000000,0.002930,0.000488,-1.042969,0.145022,0.057348,-0.097847,0.002649,0.006017,-1.003931,0.146600,0.050288,-0.065083,-0.422022,0.137676,0.062062,0.000000,0.000000,0.000000,-0.000000,0.002649,0.006017,-1.003931,0.146600,0.050288,-0.065083,0.125677,0.000000,0.000000,3.000000,5.000000,1.046374
625448.000000,0.003418,-0.000977,-1.044434,0.266974,-0.003628,0.024104,0.002649,0.006010,-1.003940,0.143333,0.051885,-0.064477,-0.422030,0.137694,0.062062,0.000000,0.000000,0.000000,-0.000000,0.002649,0.006010,-1.003940,0.143333,0.051885,-0.064477,0.125696,0.000000,0.000000,3.000000,5.000000,1.046374
625449.000000,0.003418,0.001465,-1.045898,0.205998,0.057348,-0.036871,0.002648,0.006004,-1.003949,0.142312,0.052336,-0.063302,-0.422038,0.137712,0.062062,0.000000,0.000000,0.000000,-0.000000,0.002648,0.006004,-1.003949,0.142312,0.052336,-0.063302,0.125716,0.000000,0.000000,3.000000,5.000000,1.046374
625450.000000,0.001953,0.000977,-1.046875,0.084047,0.057348,-0.036871,0.002648,0.005997,-1.003957,0.143936,0.052023,-0.061338,-0.422045,0.137729,0.062061,0.000000,0.000000,0.000000,-0.000000,0.002648,0.005997,-1.003957,0.143936,0.052023,-0.061338,0.125735,0.000000,0.000000,3.000000,5.000000,1.046374
625452.000000,0.002441,0.001465,-1.045410,0.145022,-0.064604,-0.097847,0.002648,0.005983,-1.003973,0.149820,0.052276,-0.058242,-0.422050,0.137765,0.062061,0.000000,0.000000,0.000000,-0.000000,0.002648,0.005983,-1.003973,0.149820,0.052276,-0.058242,0.125770,0.000000,0.000000,3.000000,5.000000,1.046374
625454.000000,0.004883,0.002930,-1.047852,0.327949,-0.064604,-0.097847,0.002647,0.005970,-1.003988,0.156388,0.047049,-0.060154,-0.422042,0.137794,0.062061,0.000000,0.000000,0.000000,-0.000000,0.002647,0.005970,-1.003988,0.156388,0.047049,-0.060154,0.125794,0.000000,0.000000,3.000000,5.000000,1.046374
625455.000000,0.004883,0.001465,-1.044922,0.266974,-0.003628,0.024104,0.002646,0.005963,-1.003994,0.161848,0.040464,-0.061981,-0.422031,0.137800,0.062061,0.000000,0.000000,0.000000,-0.000000,0.002646,0.005963,-1.003994,0.161848,0.040464,-0.061981,0.125795,0.000000,0.000000,3.000000,5.000000,1.046374
625457.000000,0.008301,0.001465,-1.049316,0.205998,-0.064604,-0.158823,0.002645,0.005950,-1.004006,0.177202,0.025482,-0.061977,-0.421985,0.137790,0.062061,0.000000,0.000000,0.000000,-0.000000,0.002645,0.005950,-1.004006,0.177202,0.025482,-0.061977,0.125768,0.000000,0.000000,3.000000,5.000000,1.046374
625458.000000,0.006836,0.001465,-1.046875,0.145022,-0.064604,-0.036871,0.002644,0.005943,-1.004012,0.183019,0.018189,-0.060198,-0.421952,0.137773,0.062062,0.000000,0.000000,0.000000,-0.000000,0.002644,0.005943,-1.004012,0.183019,0.018189,-0.060198,0.125741,0.000000,0.000000,3.000000,5.000000,1.046374
625459.000000,0.004395,0.000000,-1.044434,0.145022,-0.003628,-0.036871,0.002643,0.005937,-1.004017,0.186763,0.010325,-0.059225,-0.421916,0.137749,0.062062,0.000000,0.000000,0.000000,-0.000000,0.002643,0.005937,-1.004017,0.186763,0.010325,-0.059225,0.125705,0.000000,0.000000,3.000000,5.000000,1.046374
625460.000000,0.002930,0.001953,-1.043945,0.084047,-0.003628,-0.097847,0.002641,0.005930,-1.004022,0.188520,0.002219,-0.058894,-0.421877,0.137717,0.062062,0.000000,0.000000,0.000000,-0.000000,0.002641,0.005930,-1.004022,0.188520,0.002219,-0.058894,0.125661,0.000000,0.000000,3.000000,5.000000,1.046374
