I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28
92.000000,0.692307,2.034214,0.000000,0.000000,0.000000,-22.222221,-58.611111,2.393654,62.461540,-52.230770,2.034214,-72.750000,-38.950001,2.523133,0.000000,0.000000,0.000000,2.000000,-32.577602,-0.243476,0.381040,0.452186,0.899448,59.942005,0.369057,0.213574,0.426400,0.900000
92.000000,0.692307,2.034214,0.000000,0.000000,0.000000,-22.222221,-58.611111,2.393654,62.461540,-52.230770,2.034214,-72.750000,-38.950001,2.523133,0.000000,0.000000,0.000000,2.000000,-32.569832,-0.243329,0.380925,0.452010,0.899462,59.935173,0.368788,0.213477,0.426119,0.900000
92.000000,0.692307,2.034214,0.000000,0.000000,0.000000,-22.000000,-58.687500,2.256758,62.583336,-51.916668,1.954410,-72.750000,-38.950001,2.523133,0.000000,0.000000,0.000000,2.000000,-32.719097,-0.246986,0.384438,0.456940,0.892623,59.997471,0.370435,0.213893,0.427753,0.900000
92.000000,1.307693,2.034214,0.000000,0.000000,0.000000,-22.000000,-58.687500,2.256758,62.583336,-51.916668,1.954410,-72.750000,-38.950001,2.523133,0.000000,0.000000,0.000000,2.000000,-32.816116,-0.249373,0.386712,0.460144,0.889887,60.037964,0.371507,0.214161,0.428815,0.900000
92.000000,1.307693,2.034214,0.000000,0.000000,0.000000,-22.000000,-58.687500,2.256758,62.583336,-51.916668,1.954410,-72.750000,-38.950001,2.523133,0.000000,0.000000,0.000000,2.000000,-32.879181,-0.250929,0.388186,0.462227,0.888793,60.064285,0.372203,0.214335,0.429506,0.900000
92.000000,1.307693,2.034214,0.000000,0.000000,0.000000,-22.000000,-58.687500,2.256758,62.583336,-51.916668,1.954410,-72.428574,-39.190475,2.585442,0.000000,0.000000,0.000000,2.000000,-32.920174,-0.251942,0.389143,0.463581,0.888355,60.175354,0.370781,0.212560,0.427388,0.900000
92.000000,1.307693,2.034214,0.000000,0.000000,0.000000,-22.000000,-58.687500,2.256758,62.583336,-51.916668,1.954410,-72.428574,-39.190475,2.585442,0.000000,0.000000,0.000000,2.000000,-32.946819,-0.252602,0.389764,0.464461,0.888180,60.247547,0.369853,0.211410,0.426011,0.900000
92.000000,1.307693,2.034214,0.000000,0.000000,0.000000,-22.000000,-58.687500,2.256758,62.583336,-51.916668,1.954410,-72.428574,-39.190475,2.585442,0.000000,0.000000,0.000000,2.000000,-32.964138,-0.253031,0.390168,0.465033,0.888110,60.294472,0.369249,0.210663,0.425116,0.900000
92.000000,1.307693,2.034214,0.000000,0.000000,0.000000,-22.000000,-58.687500,2.256758,62.583336,-51.916668,1.954410,-72.428574,-39.190475,2.585442,0.000000,0.000000,0.000000,2.000000,-32.975395,-0.253310,0.390430,0.465404,0.888082,60.324974,0.368856,0.210179,0.424535,0.900000
92.000000,1.307693,2.034214,0.000000,0.000000,0.000000,-21.437500,-58.375000,2.256758,62.769230,-51.846153,2.034214,-72.428574,-39.190475,2.585442,0.000000,0.000000,0.000000,2.000000,-32.905220,-0.252963,0.390943,0.465646,0.888071,60.301918,0.366917,0.209270,0.422401,0.900000
92.000000,1.307693,2.034214,0.000000,0.000000,0.000000,-21.437500,-58.375000,2.256758,62.769230,-51.846153,2.034214,-72.428574,-39.190475,2.585442,0.000000,0.000000,0.000000,2.000000,-32.859608,-0.252737,0.391276,0.465803,0.888066,60.286930,0.365658,0.208678,0.421013,0.900000
92.000000,1.307693,2.034214,0.000000,0.000000,0.000000,-21.437500,-58.375000,2.256758,62.769230,-51.846153,2.034214,-72.428574,-39.190475,2.585442,0.000000,0.000000,0.000000,2.000000,-32.829960,-0.252589,0.391492,0.465905,0.888064,60.277187,0.364839,0.208293,0.420112,0.900000
92.000000,1.307693,2.034214,0.000000,0.000000,0.000000,-21.437500,-58.375000,2.256758,62.769230,-51.846153,2.034214,-72.428574,-39.190475,2.585442,0.000000,0.000000,0.000000,2.000000,-32.810688,-0.252494,0.391633,0.465972,0.888064,60.270855,0.364307,0.208043,0.419526,0.900000
92.000000,1.307693,2.034214,0.000000,0.000000,0.000000,-21.437500,-58.375000,2.256758,62.769230,-51.846153,2.034214,-71.714279,-39.476189,2.585442,0.000000,0.000000,0.000000,2.000000,-32.798161,-0.252431,0.391724,0.466015,0.888063,60.397606,0.364435,0.207048,0.419145,0.900000
92.000000,1.307693,2.034214,0.000000,0.000000,0.000000,-21.437500,-58.375000,2.256758,62.769230,-51.846153,2.034214,-71.714279,-39.476189,2.585442,0.000000,0.000000,0.000000,2.000000,-32.790020,-0.252391,0.391784,0.466043,0.888063,60.479992,0.364517,0.206402,0.418897,0.900000
92.000000,1.307693,2.034214,0.000000,0.000000,0.000000,-21.437500,-58.375000,2.256758,62.769230,-51.846153,2.034214,-71.714279,-39.476189,2.585442,0.000000,0.000000,0.000000,2.000000,-32.784729,-0.252365,0.391822,0.466061,0.888063,60.533543,0.364570,0.205982,0.418736,0.900000
92.000000,1.307693,2.034214,0.000000,0.000000,0.000000,-21.428574,-58.142857,2.111004,62.769230,-51.846153,2.034214,-71.714279,-39.476189,2.585442,0.000000,0.000000,0.000000,2.000000,-32.994244,-0.256926,0.395718,0.471809,0.880776,60.568352,0.364604,0.205709,0.418631,0.900000
92.000000,1.307693,2.034214,0.000000,0.000000,0.000000,-21.428574,-58.142857,2.111004,62.769230,-51.846153,2.034214,-71.714279,-39.476189,2.585442,0.000000,0.000000,0.000000,2.000000,-33.130428,-0.259908,0.398235,0.475545,0.877860,60.590977,0.364626,0.205532,0.418563,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.428574,-58.142857,2.111004,62.769230,-51.846153,2.034214,-71.714279,-39.476189,2.585442,0.000000,0.000000,0.000000,2.000000,-33.218948,-0.261853,0.399865,0.477973,0.876694,60.605682,0.364640,0.205416,0.418519,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.428574,-58.142857,2.111004,62.769230,-51.846153,2.034214,-71.714279,-39.476189,2.585442,0.000000,0.000000,0.000000,2.000000,-33.276485,-0.263120,0.400921,0.479552,0.876228,60.615242,0.364649,0.205342,0.418490,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.428574,-58.142857,2.111004,62.769230,-51.846153,2.034214,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.313885,-0.263946,0.401607,0.480578,0.876041,60.606140,0.366783,0.206620,0.420977,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.428574,-58.142857,2.111004,62.769230,-51.846153,2.034214,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.338192,-0.264482,0.402052,0.481245,0.875967,60.600224,0.368170,0.207451,0.422594,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.428574,-58.142857,2.111004,62.769230,-51.846153,2.034214,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.353992,-0.264832,0.402341,0.481678,0.875937,60.596378,0.369072,0.207992,0.423645,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.240627,-0.262564,0.400620,0.478995,0.879630,60.545246,0.367994,0.207817,0.422620,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.166939,-0.261094,0.399497,0.477250,0.881107,60.512009,0.367294,0.207703,0.421954,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.119041,-0.260141,0.398765,0.476117,0.881698,60.490406,0.366839,0.207628,0.421521,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.087910,-0.259522,0.398289,0.475380,0.881934,60.476364,0.366543,0.207580,0.421240,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.067673,-0.259120,0.397979,0.474901,0.882028,60.467236,0.366351,0.207548,0.421057,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.054520,-0.258858,0.397778,0.474589,0.882066,60.461304,0.366226,0.207527,0.420938,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.045971,-0.258689,0.397647,0.474387,0.882081,60.457447,0.366144,0.207514,0.420861,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.040413,-0.258578,0.397562,0.474255,0.882087,60.454941,0.366092,0.207505,0.420810,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.036800,-0.258507,0.397506,0.474170,0.882090,60.453312,0.366057,0.207499,0.420778,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.034454,-0.258460,0.397470,0.474114,0.882091,60.452251,0.366035,0.207496,0.420757,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.032928,-0.258430,0.397447,0.474078,0.882091,60.451565,0.366021,0.207493,0.420743,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.031937,-0.258410,0.397432,0.474055,0.882091,60.451118,0.366011,0.207492,0.420734,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.031292,-0.258397,0.397422,0.474039,0.882091,60.450829,0.366005,0.207491,0.420728,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.030872,-0.258389,0.397415,0.474029,0.882091,60.450638,0.366001,0.207490,0.420724,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.030602,-0.258384,0.397411,0.474023,0.882091,60.450516,0.365998,0.207489,0.420722,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.030422,-0.258380,0.397408,0.474019,0.882091,60.450436,0.365997,0.207489,0.420720,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.030308,-0.258378,0.397407,0.474016,0.882091,60.450382,0.365996,0.207489,0.420719,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.030231,-0.258376,0.397406,0.474014,0.882091,60.450348,0.365995,0.207489,0.420718,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.600006,-39.450001,2.523133,0.000000,0.000000,0.000000,2.000000,-33.030182,-0.258375,0.397405,0.474013,0.882091,60.450325,0.365995,0.207489,0.420718,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.681824,-39.818180,2.646284,0.000000,0.000000,0.000000,2.000000,-33.030151,-0.258375,0.397404,0.474012,0.882091,60.506683,0.362052,0.204784,0.415955,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.681824,-39.818180,2.646284,0.000000,0.000000,0.000000,2.000000,-33.030132,-0.258374,0.397404,0.474012,0.882091,60.543316,0.359487,0.203030,0.412859,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.333336,-58.066666,2.185097,62.857143,-51.714287,2.111004,-71.681824,-39.818180,2.646284,0.000000,0.000000,0.000000,2.000000,-33.030121,-0.258374,0.397404,0.474012,0.882091,60.567127,0.357819,0.201891,0.410846,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,-21.142860,-58.071430,2.111004,62.857143,-51.714287,2.111004,-71.681824,-39.818180,2.646284,0.000000,0.000000,0.000000,2.000000,-33.115753,-0.260588,0.399501,0.476977,0.878387,60.582607,0.356734,0.201152,0.409538,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.142860,-58.071430,2.111004,62.857143,-51.714287,2.111004,-71.681824,-39.818180,2.646284,0.000000,0.000000,0.000000,2.000000,-33.402721,-0.260381,0.394848,0.472973,0.880610,60.592667,0.356029,0.200672,0.408688,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.142860,-58.071430,2.111004,62.857143,-51.714287,2.111004,-71.681824,-39.818180,2.646284,0.000000,0.000000,0.000000,2.000000,-33.589252,-0.260226,0.391831,0.470371,0.881499,60.599205,0.355570,0.200360,0.408135,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.142860,-58.071430,2.111004,62.857143,-51.714287,2.111004,-71.681824,-39.818180,2.646284,0.000000,0.000000,0.000000,2.000000,-33.710495,-0.260116,0.389872,0.468680,0.881854,60.603455,0.355272,0.200157,0.407776,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.142860,-58.071430,2.111004,62.857143,-51.714287,2.111004,-71.681824,-39.954544,2.646284,0.000000,0.000000,0.000000,2.000000,-33.789303,-0.260040,0.388600,0.467580,0.881997,60.606216,0.355078,0.200026,0.407542,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.142860,-58.071430,2.111004,62.857143,-51.714287,2.111004,-71.681824,-39.954544,2.646284,0.000000,0.000000,0.000000,2.000000,-33.840530,-0.259990,0.387774,0.466866,0.882053,60.608013,0.354952,0.199940,0.407391,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.142860,-58.071430,2.111004,62.857143,-51.714287,2.111004,-71.681824,-39.954544,2.646284,0.000000,0.000000,0.000000,2.000000,-33.873829,-0.259956,0.387237,0.466401,0.882076,60.609180,0.354870,0.199884,0.407292,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,62.857143,-51.928570,2.111004,-21.142860,-58.285713,2.111004,-71.681824,-39.954544,2.646284,0.000000,0.000000,0.000000,2.000000,-35.546459,-0.274952,0.384807,0.472943,0.878381,59.639927,0.355399,0.208179,0.411882,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,62.857143,-51.928570,2.111004,-21.142860,-58.285713,2.111004,-71.681824,-39.954544,2.646284,0.000000,0.000000,0.000000,2.000000,-36.633671,-0.284741,0.382934,0.477195,0.876903,59.009911,0.355647,0.213610,0.414866,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,62.857143,-51.928570,2.111004,-21.142860,-58.285713,2.111004,-71.681824,-39.954544,2.646284,0.000000,0.000000,0.000000,2.000000,-37.340359,-0.291119,0.381590,0.479959,0.876311,58.600399,0.355766,0.217157,0.416806,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,62.857143,-51.928570,2.111004,-21.142860,-58.285713,2.111004,-71.681824,-39.954544,2.646284,0.000000,0.000000,0.000000,2.000000,-37.799706,-0.295270,0.380663,0.481756,0.876075,58.334217,0.355827,0.219470,0.418066,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,62.857143,-51.928570,2.111004,-21.142860,-58.285713,2.111004,-71.863632,-40.045456,2.646284,0.000000,0.000000,0.000000,2.000000,-38.098278,-0.297970,0.380039,0.482924,0.875980,58.134762,0.355756,0.221139,0.418886,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,62.857143,-51.928570,2.111004,-21.142860,-58.285713,2.111004,-71.863632,-40.045456,2.646284,0.000000,0.000000,0.000000,2.000000,-38.292351,-0.299726,0.379623,0.483683,0.875942,58.005116,0.355707,0.222226,0.419418,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,62.857143,-51.928570,2.111004,-21.142860,-58.285713,2.111004,-71.863632,-40.045456,2.646284,0.000000,0.000000,0.000000,2.000000,-38.418499,-0.300867,0.379349,0.484176,0.875927,57.920845,0.355673,0.222933,0.419765,0.900000
92.000000,1.692307,2.034214,0.000000,0.000000,0.000000,62.857143,-51.928570,2.111004,-21.066666,-58.200001,2.185097,-71.863632,-40.045456,2.646284,0.000000,0.000000,0.000000,2.000000,-38.390434,-0.299553,0.378071,0.482359,0.879626,57.866070,0.355650,0.223393,0.419990,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,62.857143,-51.928570,2.111004,-21.066666,-58.200001,2.185097,-71.863632,-40.045456,2.646284,0.000000,0.000000,0.000000,2.000000,-38.584862,-0.295440,0.370292,0.473709,0.881105,57.830467,0.355635,0.223691,0.420136,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,62.857143,-51.928570,2.111004,-21.066666,-58.200001,2.185097,-71.863632,-40.045456,2.646284,0.000000,0.000000,0.000000,2.000000,-38.711239,-0.292740,0.365252,0.468087,0.881697,57.807323,0.355625,0.223886,0.420231,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,62.857143,-51.928570,2.111004,-21.066666,-58.200001,2.185097,-71.863632,-40.045456,2.646284,0.000000,0.000000,0.000000,2.000000,-38.793385,-0.290973,0.361983,0.464432,0.881934,57.792282,0.355619,0.224012,0.420293,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,62.857143,-51.928570,2.111004,-21.066666,-58.200001,2.185097,-71.681824,-39.954544,2.646284,0.000000,0.000000,0.000000,2.000000,-38.846779,-0.289821,0.359862,0.462057,0.882028,57.808941,0.355718,0.223930,0.420333,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,62.857143,-51.928570,2.111004,-21.066666,-58.200001,2.185097,-71.681824,-39.954544,2.646284,0.000000,0.000000,0.000000,2.000000,-38.881485,-0.289069,0.358485,0.460513,0.882066,57.819771,0.355782,0.223877,0.420359,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,62.857143,-51.928570,2.111004,-21.066666,-58.200001,2.185097,-71.681824,-39.954544,2.646284,0.000000,0.000000,0.000000,2.000000,-38.904045,-0.288580,0.357590,0.459509,0.882081,57.826809,0.355824,0.223842,0.420376,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,62.769230,-51.846153,2.034214,-21.142860,-58.285713,2.111004,-71.681824,-39.954544,2.646284,0.000000,0.000000,0.000000,2.000000,-39.026165,-0.290159,0.357982,0.460808,0.882087,57.885361,0.358107,0.224767,0.422801,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,62.769230,-51.846153,2.034214,-21.142860,-58.285713,2.111004,-71.681824,-39.954544,2.646284,0.000000,0.000000,0.000000,2.000000,-39.105545,-0.291187,0.358235,0.461652,0.882090,57.923416,0.359592,0.225367,0.424377,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,62.769230,-51.846153,2.034214,-21.142860,-58.285713,2.111004,-71.681824,-39.954544,2.646284,0.000000,0.000000,0.000000,2.000000,-39.157139,-0.291856,0.358398,0.462200,0.882091,57.948154,0.360557,0.225755,0.425402,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,62.769230,-51.846153,2.034214,-21.142860,-58.285713,2.111004,-71.681824,-39.954544,2.646284,0.000000,0.000000,0.000000,2.000000,-39.190678,-0.292291,0.358503,0.462557,0.882091,57.964233,0.361185,0.226007,0.426068,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,62.769230,-51.846153,2.034214,-21.142860,-58.285713,2.111004,-71.761902,-39.857143,2.585442,0.000000,0.000000,0.000000,2.000000,-39.212475,-0.292574,0.358572,0.462789,0.882091,57.922764,0.363057,0.227544,0.428471,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,62.769230,-51.846153,2.034214,-21.142860,-58.285713,2.111004,-71.761902,-39.857143,2.585442,0.000000,0.000000,0.000000,2.000000,-39.226646,-0.292758,0.358616,0.462939,0.882091,57.895805,0.364273,0.228545,0.430032,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,62.769230,-51.846153,2.034214,-21.142860,-58.285713,2.111004,-71.761902,-39.857143,2.585442,0.000000,0.000000,0.000000,2.000000,-39.235855,-0.292878,0.358645,0.463037,0.882091,57.878284,0.365063,0.229196,0.431047,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.062500,-58.312500,2.256758,62.857143,-51.928570,2.111004,-71.761902,-39.857143,2.585442,0.000000,0.000000,0.000000,2.000000,-37.154282,-0.276957,0.365483,0.458566,0.885674,58.785824,0.363461,0.220243,0.424983,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.062500,-58.312500,2.256758,62.857143,-51.928570,2.111004,-71.761902,-39.857143,2.585442,0.000000,0.000000,0.000000,2.000000,-35.801262,-0.266550,0.369563,0.455660,0.887108,59.375725,0.362317,0.214481,0.421041,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.062500,-58.312500,2.256758,62.857143,-51.928570,2.111004,-71.761902,-39.857143,2.585442,0.000000,0.000000,0.000000,2.000000,-34.921799,-0.259765,0.372062,0.453771,0.887681,59.759159,0.361530,0.210761,0.418479,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.062500,-58.312500,2.256758,62.857143,-51.928570,2.111004,-71.761902,-39.857143,2.585442,0.000000,0.000000,0.000000,2.000000,-34.350147,-0.255347,0.373621,0.452543,0.887910,60.008392,0.361001,0.208354,0.416813,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.062500,-58.312500,2.256758,62.857143,-51.928570,2.111004,-71.952377,-39.952381,2.585442,0.000000,0.000000,0.000000,2.000000,-33.978573,-0.252472,0.374608,0.451744,0.888002,60.135891,0.360525,0.207011,0.415731,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.062500,-58.312500,2.256758,62.857143,-51.928570,2.111004,-71.952377,-39.952381,2.585442,0.000000,0.000000,0.000000,2.000000,-33.737049,-0.250603,0.375237,0.451226,0.888039,60.218765,0.360214,0.206140,0.415027,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.062500,-58.312500,2.256758,62.857143,-51.928570,2.111004,-71.952377,-39.952381,2.585442,0.000000,0.000000,0.000000,2.000000,-33.580059,-0.249387,0.375641,0.450888,0.888053,60.272633,0.360010,0.205574,0.414569,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.133331,-58.400002,2.185097,63.000000,-52.000000,2.034214,-71.952377,-39.952381,2.585442,0.000000,0.000000,0.000000,2.000000,-33.591755,-0.250772,0.377560,0.453253,0.884476,60.373001,0.361546,0.205612,0.415923,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.133331,-58.400002,2.185097,63.000000,-52.000000,2.034214,-71.952377,-39.952381,2.585442,0.000000,0.000000,0.000000,2.000000,-33.599358,-0.251673,0.378808,0.454791,0.883045,60.438240,0.362545,0.205635,0.416803,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.133331,-58.400002,2.185097,63.000000,-52.000000,2.034214,-71.952377,-39.952381,2.585442,0.000000,0.000000,0.000000,2.000000,-33.604301,-0.252259,0.379618,0.455790,0.882473,60.480644,0.363195,0.205648,0.417375,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.133331,-58.400002,2.185097,63.000000,-52.000000,2.034214,-71.952377,-39.952381,2.585442,0.000000,0.000000,0.000000,2.000000,-33.607513,-0.252640,0.380145,0.456439,0.882244,60.508209,0.363618,0.205656,0.417747,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.133331,-58.400002,2.185097,63.000000,-52.000000,2.034214,-71.952377,-39.952381,2.585442,0.000000,0.000000,0.000000,2.000000,-33.609600,-0.252887,0.380487,0.456862,0.882152,60.526127,0.363892,0.205661,0.417988,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.133331,-58.400002,2.185097,63.000000,-52.000000,2.034214,-72.545456,-39.909092,2.646284,0.000000,0.000000,0.000000,2.000000,-33.610958,-0.253048,0.380710,0.457136,0.882116,60.461861,0.361739,0.204980,0.415779,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,-21.133331,-58.400002,2.185097,63.000000,-52.000000,2.034214,-72.545456,-39.909092,2.646284,0.000000,0.000000,0.000000,2.000000,-33.611839,-0.253153,0.380854,0.457314,0.882101,60.420086,0.360341,0.204535,0.414343,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,63.142857,-52.285713,2.111004,-21.000000,-58.500000,2.111004,-72.545456,-39.909092,2.646284,0.000000,0.000000,0.000000,2.000000,-35.573845,-0.267246,0.373645,0.459381,0.882095,59.424362,0.358559,0.211846,0.416465,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,63.142857,-52.285713,2.111004,-21.000000,-58.500000,2.111004,-72.545456,-39.909092,2.646284,0.000000,0.000000,0.000000,2.000000,-36.849148,-0.276301,0.368679,0.460724,0.882093,58.777142,0.357323,0.216598,0.417845,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,63.142857,-52.285713,2.111004,-21.000000,-58.500000,2.111004,-72.545456,-39.909092,2.646284,0.000000,0.000000,0.000000,2.000000,-37.678097,-0.282140,0.365335,0.461597,0.882092,58.356449,0.356487,0.219686,0.418742,0.900000
92.000000,2.000000,2.185097,0.000000,0.000000,0.000000,63.142857,-52.285713,2.111004,-21.000000,-58.500000,2.111004,-72.545456,-39.909092,2.646284,0.000000,0.000000,0.000000,2.000000,-38.216911,-0.285914,0.363111,0.462165,0.882092,58.083000,0.355929,0.221693,0.419325,0.900000
