file,frame_index,expected_count,camera_counts,output_count,count_match,beacon_index,bearing_deg,range_proxy_mm,radius_mean,observation_count,source_camera_mask,confidence,fill_mode
"2灯_(-175,50)_(-40,-100).csv",9589,2,1/2/1,2,1,0,153.554335,1445.247360,3.598000,3,7,0.897840,observed
"2灯_(-175,50)_(-40,-100).csv",9589,2,1/2/1,2,1,1,-135.474430,2114.680765,2.459000,1,2,0.566720,observed
"2灯_(-175,50)_(-40,-100).csv",9590,2,1/2/1,2,1,0,153.554335,1445.247360,3.598000,3,7,0.897840,observed
"2灯_(-175,50)_(-40,-100).csv",9590,2,1/2/1,2,1,1,-135.474430,2114.680765,2.459000,1,2,0.566720,observed
"2灯_(-175,50)_(-40,-100).csv",9591,2,1/2/1,2,1,0,153.554335,1445.247360,3.598000,3,7,0.897840,observed
"2灯_(-175,50)_(-40,-100).csv",9591,2,1/2/1,2,1,1,-135.474430,2114.680765,2.459000,1,2,0.566720,observed
"2灯_(-175,50)_(-40,-100).csv",9592,2,1/2/1,2,1,0,153.554335,1445.247360,3.598000,3,7,0.897840,observed
"2灯_(-175,50)_(-40,-100).csv",9592,2,1/2/1,2,1,1,-135.474430,2114.680765,2.459000,1,2,0.566720,observed
"2灯_(-175,50)_(-40,-100).csv",9593,2,1/2/1,2,1,0,155.741380,1445.247360,3.598000,3,7,0.897840,observed
"2灯_(-175,50)_(-40,-100).csv",9593,2,1/2/1,2,1,1,-135.474430,2114.680765,2.459000,1,2,0.566720,observed
"2灯_(-175,50)_(-40,-100).csv",9594,2,1/2/1,2,1,0,153.804256,1455.767077,3.572000,3,7,0.895760,observed
"2灯_(-175,50)_(-40,-100).csv",9594,2,1/2/1,2,1,1,-135.474430,2114.680765,2.459000,1,2,0.566720,observed
"2灯_(-175,50)_(-40,-100).csv",9595,2,1/2/1,2,1,0,153.804256,1455.767077,3.572000,3,7,0.895760,observed
"2灯_(-175,50)_(-40,-100).csv",9595,2,1/2/1,2,1,1,-135.474430,2114.680765,2.459000,1,2,0.566720,observed
"2灯_(-175,50)_(-40,-100).csv",9596,2,1/2/1,2,1,0,157.274545,1455.767077,3.572000,3,7,0.895760,observed
"2灯_(-175,50)_(-40,-100).csv",9596,2,1/2/1,2,1,1,-132.102295,2235.597592,2.326000,1,2,0.556080,observed
"2灯_(-175,50)_(-40,-100).csv",9597,2,1/2/1,2,1,0,157.274545,1455.767077,3.572000,3,7,0.895760,observed
"2灯_(-175,50)_(-40,-100).csv",9597,2,1/2/1,2,1,1,-132.102295,2235.597592,2.326000,1,2,0.556080,observed
"2灯_(-175,50)_(-40,-100).csv",9598,2,1/2/1,2,1,0,157.274545,1455.767077,3.572000,3,7,0.895760,observed
"2灯_(-175,50)_(-40,-100).csv",9598,2,1/2/1,2,1,1,-132.102295,2235.597592,2.326000,1,2,0.556080,observed
"2灯_(-175,50)_(-40,-100).csv",9599,2,1/2/1,2,1,0,156.854253,1448.199035,3.590667,3,7,0.897253,observed
"2灯_(-175,50)_(-40,-100).csv",9599,2,1/2/1,2,1,1,-132.102295,2235.597592,2.326000,1,2,0.556080,observed
"2灯_(-175,50)_(-40,-100).csv",9600,2,1/2/1,2,1,0,156.378493,1453.461288,3.577667,3,7,0.896213,observed
"2灯_(-175,50)_(-40,-100).csv",9600,2,1/2/1,2,1,1,-132.102295,2235.597592,2.326000,1,2,0.556080,observed
"2灯_(-175,50)_(-40,-100).csv",9601,2,1/2/1,2,1,0,156.378493,1453.461288,3.577667,3,7,0.896213,observed
"2灯_(-175,50)_(-40,-100).csv",9601,2,1/2/1,2,1,1,-132.102295,2235.597592,2.326000,1,2,0.556080,observed
"2灯_(-175,50)_(-40,-100).csv",9602,2,1/2/1,2,1,0,156.378493,1453.461288,3.577667,3,7,0.896213,observed
