I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37
18.621622,101.891891,3.431831,29.333334,63.583332,2.763953,0.000000,0.000000,0.000000,122.230766,62.410255,3.523363,32.125000,65.625000,2.763953,156.000000,70.000000,1.692569,152.971436,68.028572,3.337791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,24.930340,1002.272400,58.335293,1407.135010,-59.446468,1277.310669,0.000000,0.000000,0.000000,0.000000
18.621622,101.891891,3.431831,29.333334,63.583332,2.763953,0.000000,0.000000,0.000000,122.230766,62.410255,3.523363,32.125000,65.625000,2.763953,156.000000,70.000000,1.692569,152.971436,68.028572,3.337791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,25.219273,996.628113,58.372147,1406.844116,-59.197773,1275.877808,0.000000,0.000000,0.000000,0.000000
18.621622,101.891891,3.431831,29.333334,63.583332,2.763953,0.000000,0.000000,0.000000,122.230766,62.410255,3.523363,32.125000,65.625000,2.763953,156.000000,70.000000,1.692569,152.971436,68.028572,3.337791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,25.408833,992.973022,58.396114,1406.655396,-59.035816,1274.959351,0.000000,0.000000,0.000000,0.000000
18.621622,101.891891,3.431831,29.333334,63.583332,2.763953,0.000000,0.000000,0.000000,122.230766,62.410255,3.523363,32.125000,65.625000,2.763953,156.000000,70.000000,1.692569,152.971436,68.028572,3.337791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,25.532801,990.603088,58.411701,1406.532715,-58.930428,1274.367920,0.000000,0.000000,0.000000,0.000000
18.621622,101.891891,3.431831,29.333334,63.583332,2.763953,0.000000,0.000000,0.000000,122.230766,62.410255,3.523363,32.125000,65.625000,2.763953,156.000000,70.000000,1.692569,152.971436,68.028572,3.337791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,25.613695,989.065125,58.421829,1406.453003,-58.861866,1273.985718,0.000000,0.000000,0.000000,0.000000
18.621622,101.891891,3.431831,29.333334,63.583332,2.763953,0.000000,0.000000,0.000000,122.230766,62.410255,3.523363,32.125000,65.625000,2.763953,156.000000,70.000000,1.692569,152.971436,68.028572,3.337791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,25.666412,988.066467,58.428413,1406.401245,-58.817276,1273.738159,0.000000,0.000000,0.000000,0.000000
18.621622,101.891891,3.431831,29.333334,63.583332,2.763953,0.000000,0.000000,0.000000,122.230766,62.410255,3.523363,32.125000,65.625000,2.763953,156.000000,70.000000,1.692569,152.970581,68.176468,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,25.700735,987.417847,58.432697,1406.367554,-58.789246,1272.932251,0.000000,0.000000,0.000000,0.000000
18.805555,101.694443,3.385138,29.518518,63.333332,2.931615,0.000000,0.000000,0.000000,122.410255,62.461540,3.523363,32.208332,65.666664,2.763953,156.000000,70.000000,1.692569,152.970581,68.176468,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,25.828260,985.876160,58.410923,1408.342896,-58.764732,1271.909790,0.000000,0.000000,0.000000,0.000000
18.805555,101.694443,3.385138,29.518518,63.333332,2.931615,0.000000,0.000000,0.000000,122.410255,62.461540,3.523363,32.208332,65.666664,2.763953,156.000000,70.000000,1.692569,152.970581,68.176468,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,25.911369,984.876587,58.396812,1409.626953,-58.748772,1271.245239,0.000000,0.000000,0.000000,0.000000
18.805555,101.694443,3.385138,29.518518,63.333332,2.931615,0.000000,0.000000,0.000000,122.410255,62.461540,3.523363,32.208332,65.666664,2.763953,156.000000,70.000000,1.692569,152.970581,68.176468,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,25.965475,984.228027,58.387646,1410.461670,-58.738388,1270.813477,0.000000,0.000000,0.000000,0.000000
18.805555,101.694443,3.385138,29.518518,63.333332,2.931615,0.000000,0.000000,0.000000,122.410255,62.461540,3.523363,32.208332,65.666664,2.763953,156.000000,70.000000,1.692569,152.970581,68.176468,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.000683,983.806946,58.381695,1411.004150,-58.731640,1270.532715,0.000000,0.000000,0.000000,0.000000
18.805555,101.694443,3.385138,29.518518,63.333332,2.931615,0.000000,0.000000,0.000000,122.410255,62.461540,3.523363,32.208332,65.666664,2.763953,156.000000,70.000000,1.692569,152.970581,68.176468,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.023584,983.533386,58.377838,1411.356934,-58.727249,1270.350220,0.000000,0.000000,0.000000,0.000000
18.805555,101.694443,3.385138,29.518518,63.333332,2.931615,0.000000,0.000000,0.000000,122.410255,62.461540,3.523363,32.208332,65.666664,2.763953,156.000000,70.000000,1.692569,152.970581,68.176468,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.038477,983.355652,58.375324,1411.586060,-58.724392,1270.231689,0.000000,0.000000,0.000000,0.000000
18.805555,101.694443,3.385138,29.518518,63.333332,2.931615,0.000000,0.000000,0.000000,122.410255,62.461540,3.523363,32.208332,65.666664,2.763953,156.000000,70.000000,1.692569,152.970581,68.176468,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.048161,983.240234,58.373692,1411.735229,-58.722534,1270.154541,0.000000,0.000000,0.000000,0.000000
29.814816,63.037037,2.931615,18.971428,101.599998,3.337791,0.000000,0.000000,0.000000,122.500000,62.500000,3.568248,32.608696,65.913040,2.705758,156.000000,70.000000,1.692569,152.411758,68.323532,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,58.152386,1417.088257,26.552147,973.379944,-58.729179,1263.665771,0.000000,0.000000,0.000000,0.000000
29.814816,63.037037,2.931615,18.971428,101.599998,3.337791,0.000000,0.000000,0.000000,122.500000,62.500000,3.568248,32.608696,65.913040,2.705758,156.000000,70.000000,1.692569,152.411758,68.323532,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,58.009430,1420.578979,26.885231,967.011841,-58.733532,1259.447876,0.000000,0.000000,0.000000,0.000000
29.814816,63.037037,2.931615,18.971428,101.599998,3.337791,0.000000,0.000000,0.000000,122.500000,62.500000,3.568248,32.608696,65.913040,2.705758,156.000000,70.000000,1.692569,152.411758,68.323532,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,57.916889,1422.852661,27.104097,962.890259,-58.736374,1256.706299,0.000000,0.000000,0.000000,0.000000
29.814816,63.037037,2.931615,18.971428,101.599998,3.337791,0.000000,0.000000,0.000000,122.500000,62.500000,3.568248,32.608696,65.913040,2.705758,156.000000,70.000000,1.692569,152.411758,68.323532,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,57.856899,1424.332642,27.247366,960.218811,-58.738232,1254.924316,0.000000,0.000000,0.000000,0.000000
29.814816,63.037037,2.931615,18.971428,101.599998,3.337791,0.000000,0.000000,0.000000,122.500000,62.500000,3.568248,32.608696,65.913040,2.705758,156.000000,70.000000,1.692569,152.411758,68.323532,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,57.817966,1425.295410,27.340916,958.485657,-58.739441,1253.765991,0.000000,0.000000,0.000000,0.000000
29.814816,63.037037,2.931615,18.971428,101.599998,3.337791,0.000000,0.000000,0.000000,122.500000,62.500000,3.568248,32.608696,65.913040,2.705758,156.000000,70.000000,1.692569,152.411758,68.323532,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,57.792686,1425.921631,27.401907,957.360474,-58.740227,1253.013184,0.000000,0.000000,0.000000,0.000000
29.814816,63.037037,2.931615,18.971428,101.599998,3.337791,0.000000,0.000000,0.000000,122.500000,62.500000,3.568248,32.608696,65.913040,2.705758,156.000000,70.000000,1.692569,152.411758,68.323532,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,57.776276,1426.328735,27.441624,956.629639,-58.740746,1252.523804,0.000000,0.000000,0.000000,0.000000
18.971428,101.599998,3.337791,29.814816,63.037037,2.931615,0.000000,0.000000,0.000000,122.564102,62.564102,3.523363,32.708332,65.958336,2.763953,156.000000,70.000000,1.692569,152.323532,68.470589,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,27.040514,964.406860,58.071564,1421.497681,-58.755875,1250.655273,0.000000,0.000000,0.000000,0.000000
18.971428,101.599998,3.337791,29.814816,63.037037,2.931615,0.000000,0.000000,0.000000,122.564102,62.564102,3.523363,32.708332,65.958336,2.763953,156.000000,70.000000,1.692569,152.323532,68.470589,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.783251,969.487061,58.264580,1418.377808,-58.765736,1249.440796,0.000000,0.000000,0.000000,0.000000
18.971428,101.599998,3.337791,29.814816,63.037037,2.931615,0.000000,0.000000,0.000000,122.564102,62.564102,3.523363,32.708332,65.958336,2.763953,156.000000,70.000000,1.692569,152.323532,68.470589,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.617474,972.799500,58.390491,1416.358643,-58.772156,1248.651367,0.000000,0.000000,0.000000,0.000000
18.971428,101.599998,3.337791,29.814816,63.037037,2.931615,0.000000,0.000000,0.000000,122.564102,62.564102,3.523363,32.708332,65.958336,2.763953,156.000000,70.000000,1.692569,152.323532,68.470589,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.510321,974.956909,58.472530,1415.049927,-58.776329,1248.138306,0.000000,0.000000,0.000000,0.000000
18.971428,101.599998,3.337791,29.814816,63.037037,2.931615,0.000000,0.000000,0.000000,122.564102,62.564102,3.523363,32.708332,65.958336,2.763953,156.000000,70.000000,1.692569,152.323532,68.470589,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.440928,976.361023,58.525928,1414.200562,-58.779049,1247.804810,0.000000,0.000000,0.000000,0.000000
18.971428,101.599998,3.337791,29.814816,63.037037,2.931615,0.000000,0.000000,0.000000,122.564102,62.564102,3.523363,32.708332,65.958336,2.763953,156.000000,70.000000,1.692569,152.323532,68.470589,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.395927,977.274536,58.560673,1413.649292,-58.780819,1247.588013,0.000000,0.000000,0.000000,0.000000
18.971428,101.599998,3.337791,29.814816,63.037037,2.931615,0.000000,0.000000,0.000000,122.564102,62.564102,3.523363,32.708332,65.958336,2.763953,156.000000,70.000000,1.692569,152.323532,68.470589,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.366722,977.868652,58.583282,1413.291260,-58.781963,1247.447144,0.000000,0.000000,0.000000,0.000000
18.971428,101.599998,3.337791,29.814816,63.037037,2.931615,0.000000,0.000000,0.000000,122.564102,62.564102,3.523363,32.608696,65.913040,2.705758,155.875000,70.125000,1.595769,152.323532,68.470589,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.347759,978.254944,58.510075,1413.630005,-58.761433,1247.669189,0.000000,0.000000,0.000000,0.000000
18.971428,101.599998,3.337791,29.814816,63.037037,2.931615,0.000000,0.000000,0.000000,122.564102,62.564102,3.523363,32.608696,65.913040,2.705758,155.875000,70.125000,1.595769,152.323532,68.470589,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.335442,978.506042,58.462524,1413.851440,-58.748081,1247.813721,0.000000,0.000000,0.000000,0.000000
18.971428,101.599998,3.337791,29.814816,63.037037,2.931615,0.000000,0.000000,0.000000,122.564102,62.564102,3.523363,32.608696,65.913040,2.705758,155.875000,70.125000,1.595769,152.323532,68.470589,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.327435,978.669434,58.431618,1413.995850,-58.739407,1247.907593,0.000000,0.000000,0.000000,0.000000
18.971428,101.599998,3.337791,29.814816,63.037037,2.931615,0.000000,0.000000,0.000000,122.564102,62.564102,3.523363,32.608696,65.913040,2.705758,155.875000,70.125000,1.595769,152.323532,68.470589,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.322235,978.775513,58.411537,1414.089966,-58.733772,1247.968750,0.000000,0.000000,0.000000,0.000000
18.971428,101.599998,3.337791,29.814816,63.037037,2.931615,0.000000,0.000000,0.000000,122.564102,62.564102,3.523363,32.608696,65.913040,2.705758,155.875000,70.125000,1.595769,152.323532,68.470589,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.318853,978.844482,58.398483,1414.151123,-58.730110,1248.008423,0.000000,0.000000,0.000000,0.000000
18.971428,101.599998,3.337791,29.814816,63.037037,2.931615,0.000000,0.000000,0.000000,122.564102,62.564102,3.523363,32.608696,65.913040,2.705758,155.875000,70.125000,1.595769,152.323532,68.470589,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.316658,978.889404,58.389999,1414.191040,-58.727726,1248.034180,0.000000,0.000000,0.000000,0.000000
18.971428,101.599998,3.337791,29.814816,63.037037,2.931615,0.000000,0.000000,0.000000,122.564102,62.564102,3.523363,32.608696,65.913040,2.705758,155.875000,70.125000,1.595769,152.323532,68.470589,3.289762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.315231,978.918579,58.384483,1414.217041,-58.726177,1248.051025,0.000000,0.000000,0.000000,0.000000
18.805555,101.694443,3.385138,29.384615,63.384617,2.876814,0.000000,0.000000,0.000000,122.410255,62.461540,3.523363,32.200001,66.040001,2.820948,156.000000,70.000000,1.692569,152.399994,68.228569,3.337791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.227814,980.354004,58.378376,1413.554321,-58.841396,1251.053467,0.000000,0.000000,0.000000,0.000000
18.805555,101.694443,3.385138,29.384615,63.384617,2.876814,0.000000,0.000000,0.000000,122.410255,62.461540,3.523363,32.200001,66.040001,2.820948,156.000000,70.000000,1.692569,152.399994,68.228569,3.337791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.171129,981.288269,58.374409,1413.123535,-58.915981,1253.007690,0.000000,0.000000,0.000000,0.000000
18.805555,101.694443,3.385138,29.384615,63.384617,2.876814,0.000000,0.000000,0.000000,122.410255,62.461540,3.523363,32.200001,66.040001,2.820948,156.000000,70.000000,1.692569,152.399994,68.228569,3.337791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.134346,981.896057,58.371819,1412.843506,-58.964344,1254.279175,0.000000,0.000000,0.000000,0.000000
18.805555,101.694443,3.385138,29.384615,63.384617,2.876814,0.000000,0.000000,0.000000,122.410255,62.461540,3.523363,32.200001,66.040001,2.820948,156.000000,70.000000,1.692569,152.399994,68.228569,3.337791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.110458,982.291260,58.370140,1412.661621,-58.995724,1255.106079,0.000000,0.000000,0.000000,0.000000
18.805555,101.694443,3.385138,29.384615,63.384617,2.876814,0.000000,0.000000,0.000000,122.410255,62.461540,3.523363,32.200001,66.040001,2.820948,156.000000,70.000000,1.692569,152.399994,68.228569,3.337791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.094944,982.548279,58.369053,1412.543213,-59.016106,1255.643799,0.000000,0.000000,0.000000,0.000000
18.805555,101.694443,3.385138,29.384615,63.384617,2.876814,0.000000,0.000000,0.000000,122.410255,62.461540,3.523363,32.200001,66.040001,2.820948,156.000000,70.000000,1.692569,152.399994,68.228569,3.337791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.084864,982.715454,58.368343,1412.466431,-59.029343,1255.993408,0.000000,0.000000,0.000000,0.000000
18.805555,101.694443,3.385138,29.384615,63.384617,2.876814,0.000000,0.000000,0.000000,122.410255,62.461540,3.523363,32.200001,66.040001,2.820948,156.000000,70.000000,1.692569,152.399994,68.228569,3.337791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,26.078312,982.824036,58.367878,1412.416382,-59.037941,1256.220581,0.000000,0.000000,0.000000,0.000000
18.852942,102.382355,3.289762,29.173914,64.043480,2.705758,0.000000,0.000000,0.000000,121.675003,62.500000,3.568248,31.875000,66.375000,2.763953,155.500000,70.000000,1.954410,152.135132,67.918922,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,25.907825,979.041870,58.516163,1402.360474,-59.121632,1255.948242,0.000000,0.000000,0.000000,0.000000
18.852942,102.382355,3.289762,29.173914,64.043480,2.705758,0.000000,0.000000,0.000000,121.675003,62.500000,3.568248,31.875000,66.375000,2.763953,155.500000,70.000000,1.954410,152.135132,67.918922,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,25.796299,976.588074,58.613697,1395.829102,-59.176048,1255.772705,0.000000,0.000000,0.000000,0.000000
18.852942,102.382355,3.289762,29.173914,64.043480,2.705758,0.000000,0.000000,0.000000,121.675003,62.500000,3.568248,31.875000,66.375000,2.763953,155.500000,70.000000,1.954410,152.135132,67.918922,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,25.723507,974.995117,58.677578,1391.585815,-59.211426,1255.659180,0.000000,0.000000,0.000000,0.000000
18.852942,102.382355,3.289762,29.173914,64.043480,2.705758,0.000000,0.000000,0.000000,121.675003,62.500000,3.568248,31.875000,66.375000,2.763953,155.500000,70.000000,1.954410,152.135132,67.918922,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,25.676065,973.960510,58.719318,1388.828735,-59.234432,1255.585693,0.000000,0.000000,0.000000,0.000000
18.852942,102.382355,3.289762,29.173914,64.043480,2.705758,0.000000,0.000000,0.000000,121.675003,62.500000,3.568248,31.875000,66.375000,2.763953,155.500000,70.000000,1.954410,152.135132,67.918922,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,25.645174,973.288452,58.746536,1387.036865,-59.249374,1255.537842,0.000000,0.000000,0.000000,0.000000
18.852942,102.382355,3.289762,29.173914,64.043480,2.705758,0.000000,0.000000,0.000000,121.675003,62.500000,3.568248,31.875000,66.375000,2.763953,155.500000,70.000000,1.954410,152.135132,67.918922,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,25.625071,972.851746,58.764259,1385.872559,-59.259094,1255.506836,0.000000,0.000000,0.000000,0.000000
18.852942,102.382355,3.289762,29.173914,64.043480,2.705758,0.000000,0.000000,0.000000,121.675003,62.500000,3.568248,31.875000,66.375000,2.763953,155.500000,70.000000,1.954410,152.135132,67.918922,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,25.611994,972.567932,58.775803,1385.115845,-59.265411,1255.486816,0.000000,0.000000,0.000000,0.000000
19.029411,102.294121,3.289762,29.538462,63.923077,2.876814,0.000000,0.000000,0.000000,122.000000,63.000000,3.523363,31.869566,66.478264,2.705758,155.888885,70.333336,1.692569,152.108109,68.027023,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,22.180054,1050.541504,56.609268,1274.911255,-59.238659,1254.087891,0.000000,0.000000,0.000000,0.000000
19.029411,102.294121,3.289762,29.538462,63.923077,2.876814,0.000000,0.000000,0.000000,122.000000,63.000000,3.523363,31.869566,66.478264,2.705758,155.888885,70.333336,1.692569,152.108109,68.027023,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,20.213884,1103.007324,54.989883,1204.402954,-59.221233,1253.178711,0.000000,0.000000,0.000000,0.000000
19.029411,102.294121,3.289762,29.538462,63.923077,2.876814,0.000000,0.000000,0.000000,122.000000,63.000000,3.523363,31.869566,66.478264,2.705758,155.888885,70.333336,1.692569,152.108109,68.027023,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,19.033989,1137.753540,53.832233,1159.140015,-59.209896,1252.587891,0.000000,0.000000,0.000000,0.000000
19.029411,102.294121,3.289762,29.538462,63.923077,2.876814,0.000000,0.000000,0.000000,122.000000,63.000000,3.523363,31.869566,66.478264,2.705758,155.888885,70.333336,1.692569,152.108109,68.027023,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,18.305136,1160.584351,53.030235,1129.989624,-59.202518,1252.203857,0.000000,0.000000,0.000000,0.000000
19.029411,102.294121,3.289762,29.538462,63.923077,2.876814,0.000000,0.000000,0.000000,122.000000,63.000000,3.523363,31.869566,66.478264,2.705758,155.888885,70.333336,1.692569,152.108109,68.027023,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,17.846609,1175.521973,52.486439,1111.165771,-59.197720,1251.954224,0.000000,0.000000,0.000000,0.000000
19.029411,102.294121,3.289762,29.538462,63.923077,2.876814,0.000000,0.000000,0.000000,122.000000,63.000000,3.523363,31.869566,66.478264,2.705758,155.888885,70.333336,1.692569,152.108109,68.027023,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,17.554777,1185.270874,52.123001,1098.985352,-59.194603,1251.792114,0.000000,0.000000,0.000000,0.000000
19.029411,102.294121,3.289762,29.538462,63.923077,2.876814,0.000000,0.000000,0.000000,122.000000,63.000000,3.523363,31.869566,66.478264,2.705758,155.888885,70.333336,1.692569,152.108109,68.027023,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,17.367649,1191.623901,51.882423,1091.092285,-59.192577,1251.686523,0.000000,0.000000,0.000000,0.000000
29.400000,63.959999,2.820948,18.878788,102.000000,3.241023,0.000000,0.000000,0.000000,31.923077,65.961540,2.876814,121.948715,62.564102,3.523363,156.000000,70.199997,1.784124,152.222229,67.833336,3.385138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,54.203888,1200.234741,19.982002,1112.490967,-59.565674,1258.952637,0.000000,0.000000,0.000000,0.000000
29.400000,63.959999,2.820948,18.878788,102.000000,3.241023,0.000000,0.000000,0.000000,31.923077,65.961540,2.876814,121.948715,62.564102,3.523363,156.000000,70.199997,1.784124,152.222229,67.833336,3.385138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,55.497902,1272.083740,21.887630,1062.448364,-59.805885,1263.703979,0.000000,0.000000,0.000000,0.000000
29.400000,63.959999,2.820948,18.878788,102.000000,3.241023,0.000000,0.000000,0.000000,31.923077,65.961540,2.876814,121.948715,62.564102,3.523363,156.000000,70.199997,1.784124,152.222229,67.833336,3.385138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,56.263176,1319.102295,23.224585,1030.601196,-59.961052,1266.804199,0.000000,0.000000,0.000000,0.000000
29.400000,63.959999,2.820948,18.878788,102.000000,3.241023,0.000000,0.000000,0.000000,31.923077,65.961540,2.876814,121.948715,62.564102,3.523363,156.000000,70.199997,1.784124,152.222229,67.833336,3.385138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,56.731960,1349.783203,24.138491,1010.216919,-60.061504,1268.824341,0.000000,0.000000,0.000000,0.000000
29.400000,63.959999,2.820948,18.878788,102.000000,3.241023,0.000000,0.000000,0.000000,31.923077,65.961540,2.876814,121.948715,62.564102,3.523363,156.000000,70.199997,1.784124,152.222229,67.833336,3.385138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,57.025394,1369.772583,24.752470,997.109680,-60.126633,1270.139404,0.000000,0.000000,0.000000,0.000000
29.400000,63.959999,2.820948,18.878788,102.000000,3.241023,0.000000,0.000000,0.000000,31.923077,65.961540,2.876814,121.948715,62.564102,3.523363,156.000000,70.199997,1.784124,152.222229,67.833336,3.385138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,57.211578,1382.784424,25.160255,988.652710,-60.168884,1270.995239,0.000000,0.000000,0.000000,0.000000
29.400000,63.959999,2.820948,18.878788,102.000000,3.241023,0.000000,0.000000,0.000000,31.923077,65.961540,2.876814,121.948715,62.564102,3.523363,156.000000,70.199997,1.784124,152.222229,67.833336,3.385138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,57.330727,1391.249878,25.429073,983.182922,-60.196320,1271.551636,0.000000,0.000000,0.000000,0.000000
18.941177,102.088234,3.289762,29.400000,63.959999,2.820948,0.000000,0.000000,0.000000,32.038460,66.076920,2.876814,122.081078,62.567566,3.431831,156.000000,70.199997,1.784124,152.216217,67.918922,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,25.149897,989.268127,57.744808,1391.713135,-60.182762,1270.216309,0.000000,0.000000,0.000000,0.000000
18.941177,102.088234,3.289762,29.400000,63.959999,2.820948,0.000000,0.000000,0.000000,32.038460,66.076920,2.876814,122.081078,62.567566,3.431831,156.000000,70.199997,1.784124,152.216217,67.918922,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,24.970268,993.235962,58.013802,1392.053223,-60.173931,1269.348389,0.000000,0.000000,0.000000,0.000000
18.941177,102.088234,3.289762,29.400000,63.959999,2.820948,0.000000,0.000000,0.000000,32.038460,66.076920,2.876814,122.081078,62.567566,3.431831,156.000000,70.199997,1.784124,152.216217,67.918922,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,24.854279,995.820251,58.188572,1392.290771,-60.168186,1268.784180,0.000000,0.000000,0.000000,0.000000
18.941177,102.088234,3.289762,29.400000,63.959999,2.820948,0.000000,0.000000,0.000000,32.038460,66.076920,2.876814,122.081078,62.567566,3.431831,156.000000,70.199997,1.784124,152.216217,67.918922,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,24.779207,997.502258,58.302143,1392.452271,-60.164452,1268.417480,0.000000,0.000000,0.000000,0.000000
18.941177,102.088234,3.289762,29.400000,63.959999,2.820948,0.000000,0.000000,0.000000,32.038460,66.076920,2.876814,122.081078,62.567566,3.431831,156.000000,70.199997,1.784124,152.216217,67.918922,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,24.730545,998.596436,58.375950,1392.560059,-60.162018,1268.179199,0.000000,0.000000,0.000000,0.000000
18.941177,102.088234,3.289762,29.400000,63.959999,2.820948,0.000000,0.000000,0.000000,32.038460,66.076920,2.876814,122.081078,62.567566,3.431831,156.000000,70.199997,1.784124,152.216217,67.918922,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,24.698973,999.308044,58.423920,1392.631348,-60.160442,1268.024292,0.000000,0.000000,0.000000,0.000000
18.941177,102.088234,3.289762,29.400000,63.959999,2.820948,0.000000,0.000000,0.000000,32.038460,66.076920,2.876814,122.081078,62.567566,3.431831,156.000000,70.199997,1.784124,152.216217,67.918922,3.431831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,24.678478,999.770752,58.455093,1392.678223,-60.159409,1267.923706,0.000000,0.000000,0.000000,0.000000
18.941177,102.088234,3.289762,29.400000,63.959999,2.820948,0.000000,0.000000,0.000000,122.026314,62.631580,3.477898,31.920000,66.279999,2.820948,156.000000,70.199997,1.784124,152.157898,67.842102,3.477898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,25.069317,990.838684,58.475357,1392.708862,-59.855888,1264.372925,0.000000,0.000000,0.000000,0.000000
