I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.296295,-17.259262,4.145930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.885059,-18.367813,5.262410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.296295,-17.259262,4.145930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.885059,-18.367813,5.262410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.296295,-17.259262,4.145930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.885059,-18.367813,5.262410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.296295,-17.259262,4.145930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.885059,-18.367813,5.262410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.296295,-17.259262,4.145930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.885059,-18.367813,5.262410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.296295,-17.259262,4.145930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.885059,-18.367813,5.262410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.296295,-17.259262,4.145930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.580246,-18.395065,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.433964,-17.471695,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.580246,-18.395065,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.433964,-17.471695,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.580246,-18.395065,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.433964,-17.471695,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.580246,-18.395065,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.433964,-17.471695,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.580246,-18.395065,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.433964,-17.471695,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.580246,-18.395065,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
