I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
99007.000000,0.011902,-0.092817,0.000007,-0.000001,0.001204,-0.000183,0.000007,-0.000001,-0.000000,0.000000
99008.000000,0.011902,-0.092817,0.000008,-0.000001,0.001262,-0.000197,0.000008,-0.000001,-0.000000,0.000000
99009.000000,0.011902,-0.092817,0.000009,-0.000001,0.001318,-0.000213,0.000009,-0.000001,-0.000000,0.000000
99010.000000,0.011902,-0.092817,0.000010,-0.000002,0.001371,-0.000231,0.000010,-0.000002,-0.000000,0.000000
99012.000000,0.011902,-0.092817,0.000003,-0.000001,0.001440,-0.000269,0.000003,-0.000001,-0.000000,0.000000
99013.000000,0.011902,-0.092817,0.000004,-0.000001,0.001483,-0.000293,0.000004,-0.000001,-0.000000,0.000000
99014.000000,0.011902,-0.092817,0.000006,-0.000001,0.001523,-0.000320,0.000006,-0.000001,-0.000000,0.000000
99015.000000,0.011902,-0.092817,0.000007,-0.000001,0.001560,-0.000348,0.000007,-0.000001,-0.000000,0.000000
99016.000000,0.011902,-0.092817,0.000008,-0.000002,0.001593,-0.000377,0.000008,-0.000002,-0.000000,0.000000
99017.000000,0.011902,-0.092817,0.000010,-0.000002,0.001623,-0.000408,0.000010,-0.000002,-0.000000,0.000000
99018.000000,0.011902,-0.092817,0.000011,-0.000002,0.001649,-0.000440,0.000011,-0.000002,-0.000000,0.000000
99019.000000,0.011902,-0.092817,0.000013,-0.000003,0.001671,-0.000474,0.000013,-0.000003,-0.000000,0.000000
99020.000000,0.011902,-0.092817,0.000014,-0.000003,0.001688,-0.000508,0.000014,-0.000003,-0.000000,0.000000
99022.000000,0.011902,-0.092817,0.000003,-0.000001,0.001672,-0.000569,0.000003,-0.000001,-0.000000,0.000000
99023.000000,0.011902,-0.092817,0.000005,-0.000002,0.001673,-0.000604,0.000005,-0.000002,-0.000000,0.000000
99025.000000,0.011902,-0.092817,0.000008,-0.000003,0.001662,-0.000672,0.000008,-0.000003,-0.000000,0.000000
99026.000000,0.011902,-0.092817,0.000009,-0.000003,0.001649,-0.000706,0.000009,-0.000003,-0.000000,0.000000
99027.000000,0.011902,-0.092817,0.000011,-0.000004,0.001632,-0.000738,0.000011,-0.000004,-0.000000,0.000000
99028.000000,0.011902,-0.092817,0.000012,-0.000005,0.001611,-0.000771,0.000012,-0.000005,-0.000000,0.000000
99029.000000,0.011902,-0.092817,0.000013,-0.000005,0.001586,-0.000803,0.000013,-0.000005,-0.000000,0.000000
99030.000000,0.011902,-0.092817,0.000014,-0.000006,0.001557,-0.000835,0.000014,-0.000006,-0.000000,0.000000
99032.000000,0.011902,-0.092817,0.000003,-0.000002,0.001460,-0.000882,0.000003,-0.000002,-0.000000,0.000000
99033.000000,0.011902,-0.092817,0.000004,-0.000003,0.001422,-0.000912,0.000004,-0.000003,-0.000000,0.000000
99034.000000,0.011902,-0.092817,0.000006,-0.000003,0.001382,-0.000940,0.000006,-0.000003,-0.000000,0.000000
99036.000000,0.011902,-0.092817,0.000008,-0.000005,0.001294,-0.000990,0.000008,-0.000005,-0.000000,0.000000
99037.000000,0.011902,-0.092817,0.000009,-0.000006,0.001246,-0.001010,0.000009,-0.000006,-0.000000,0.000000
99038.000000,0.011902,-0.092817,0.000010,-0.000007,0.001197,-0.001026,0.000010,-0.000007,-0.000000,0.000000
99039.000000,0.011902,-0.092817,0.000011,-0.000008,0.001147,-0.001039,0.000011,-0.000008,-0.000000,0.000000
99040.000000,0.011902,-0.092817,0.000011,-0.000009,0.001095,-0.001047,0.000011,-0.000009,-0.000000,0.000000
99042.000000,0.011902,-0.092817,0.000002,-0.000002,0.000970,-0.001033,0.000002,-0.000002,-0.000000,0.000000
99044.000000,0.011902,-0.092817,0.000004,-0.000004,0.000870,-0.001030,0.000004,-0.000004,-0.000000,0.000000
