I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
72305.000000,-0.685683,-0.636994,-0.000011,-0.000195,-0.001977,-0.041534,-0.000011,-0.000195,-0.000000,-0.000000
72306.000000,-0.685683,-0.636994,-0.000012,-0.000231,-0.001813,-0.041710,-0.000012,-0.000231,-0.000000,-0.000000
72307.000000,-0.685683,-0.636994,-0.000014,-0.000266,-0.001644,-0.041886,-0.000014,-0.000266,-0.000000,-0.000000
72308.000000,-0.685683,-0.636994,-0.000015,-0.000301,-0.001471,-0.042062,-0.000015,-0.000301,-0.000000,-0.000000
72309.000000,-0.685683,-0.636994,-0.000016,-0.000335,-0.001293,-0.042239,-0.000016,-0.000335,-0.000000,-0.000000
72310.000000,-0.685683,-0.636994,-0.000016,-0.000368,-0.001112,-0.042417,-0.000016,-0.000368,-0.000000,-0.000000
72312.000000,-0.685683,-0.636994,-0.000002,-0.000082,-0.000718,-0.041928,-0.000002,-0.000082,-0.000000,-0.000000
72313.000000,-0.685683,-0.636994,-0.000002,-0.000122,-0.000528,-0.042110,-0.000002,-0.000122,-0.000000,-0.000000
72314.000000,-0.685683,-0.636994,-0.000002,-0.000161,-0.000336,-0.042295,-0.000002,-0.000161,-0.000000,-0.000000
72315.000000,-0.685683,-0.636994,-0.000002,-0.000199,-0.000140,-0.042481,-0.000002,-0.000199,-0.000000,-0.000000
72316.000000,-0.685683,-0.636994,-0.000002,-0.000236,0.000059,-0.042670,-0.000002,-0.000236,-0.000000,-0.000000
72317.000000,-0.685683,-0.636994,-0.000002,-0.000272,0.000260,-0.042860,-0.000002,-0.000272,-0.000000,-0.000000
72318.000000,-0.685683,-0.636994,-0.000001,-0.000308,0.000462,-0.043052,-0.000001,-0.000308,-0.000000,-0.000000
72319.000000,-0.685683,-0.636994,-0.000001,-0.000342,0.000667,-0.043245,-0.000001,-0.000342,-0.000000,-0.000000
72320.000000,-0.685683,-0.636994,0.000000,-0.000376,0.000872,-0.043440,0.000000,-0.000376,-0.000000,-0.000000
72322.000000,-0.685683,-0.636994,0.000002,-0.000085,0.001267,-0.042964,0.000002,-0.000085,-0.000000,-0.000000
72324.000000,-0.685683,-0.636994,0.000005,-0.000165,0.001678,-0.043359,0.000005,-0.000165,-0.000000,-0.000000
72325.000000,-0.685683,-0.636994,0.000007,-0.000204,0.001882,-0.043558,0.000007,-0.000204,-0.000000,-0.000000
