I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
63.000000,0.009277,0.002441,0.008519,0.006699,-0.572850,-0.005861,0.000241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000024,-0.000079,-0.008326,-0.027360,-0.000024,-0.000079,0.000000,0.000000
64.000000,0.011719,0.004395,0.008489,0.006789,-0.572748,-0.005854,0.000242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000033,-0.000107,-0.008621,-0.028334,-0.000033,-0.000107,0.000000,0.000000
65.000000,0.011719,0.004395,0.008459,0.006880,-0.572646,-0.005846,0.000242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000042,-0.000137,-0.008912,-0.029305,-0.000042,-0.000137,0.000000,0.000000
66.000000,0.007813,0.002930,0.008430,0.006969,-0.572545,-0.005834,0.000243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000051,-0.000167,-0.009199,-0.030272,-0.000051,-0.000167,0.000000,0.000000
67.000000,0.008301,0.002441,0.008402,0.007059,-0.572445,-0.005818,0.000243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000060,-0.000198,-0.009482,-0.031235,-0.000060,-0.000198,0.000000,0.000000
68.000000,0.008789,0.004883,0.008374,0.007148,-0.572345,-0.005796,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000070,-0.000230,-0.009760,-0.032192,-0.000070,-0.000230,0.000000,0.000000
69.000000,0.007813,0.004883,0.008346,0.007236,-0.572247,-0.005767,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000080,-0.000264,-0.010033,-0.033142,-0.000080,-0.000264,0.000000,0.000000
70.000000,0.009277,0.004883,0.008320,0.007324,-0.572150,-0.005733,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000090,-0.000298,-0.010301,-0.034085,-0.000090,-0.000298,0.000000,0.000000
72.000000,0.007324,0.003906,0.008268,0.007497,-0.571961,-0.005652,0.000245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000021,-0.000070,-0.010612,-0.035259,-0.000021,-0.000070,0.000000,0.000000
73.000000,0.008789,0.003418,0.008244,0.007582,-0.571869,-0.005610,0.000245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000032,-0.000106,-0.010860,-0.036172,-0.000032,-0.000106,0.000000,0.000000
75.000000,0.007324,0.003906,0.008197,0.007748,-0.571688,-0.005526,0.000246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000054,-0.000181,-0.011333,-0.037960,-0.000054,-0.000181,0.000000,0.000000
76.000000,0.010254,0.003418,0.008175,0.007830,-0.571599,-0.005486,0.000246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000066,-0.000220,-0.011559,-0.038835,-0.000066,-0.000220,0.000000,0.000000
77.000000,0.008301,0.004883,0.008154,0.007910,-0.571509,-0.005449,0.000246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000078,-0.000259,-0.011776,-0.039695,-0.000078,-0.000259,0.000000,0.000000
78.000000,0.007813,0.004395,0.008133,0.007989,-0.571422,-0.005416,0.000247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000090,-0.000300,-0.011985,-0.040540,-0.000090,-0.000300,0.000000,0.000000
79.000000,0.010254,0.004883,0.008113,0.008066,-0.571337,-0.005387,0.000247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000102,-0.000341,-0.012187,-0.041369,-0.000102,-0.000341,0.000000,0.000000
