I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
1105.000000,0.009766,0.009766,0.008010,0.009714,-0.509061,0.018170,0.000749,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000097,-0.000025,-0.019318,-0.004811,-0.000097,-0.000025,-0.000000,-0.000000
1106.000000,0.009277,0.004395,0.008009,0.009706,-0.509000,0.018173,0.000750,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000116,-0.000029,-0.019324,-0.004747,-0.000116,-0.000029,-0.000000,-0.000000
1107.000000,0.007813,0.001953,0.008008,0.009699,-0.508942,0.018169,0.000750,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000135,-0.000034,-0.019330,-0.004685,-0.000135,-0.000034,-0.000000,-0.000000
1108.000000,0.010254,0.002441,0.008007,0.009692,-0.508885,0.018159,0.000751,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000155,-0.000039,-0.019335,-0.004626,-0.000155,-0.000039,-0.000000,-0.000000
1109.000000,0.009766,0.004395,0.008006,0.009686,-0.508829,0.018145,0.000752,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000174,-0.000043,-0.019339,-0.004570,-0.000174,-0.000043,-0.000000,-0.000000
1110.000000,0.010254,0.002930,0.008005,0.009679,-0.508775,0.018127,0.000753,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000193,-0.000048,-0.019343,-0.004518,-0.000193,-0.000048,-0.000000,-0.000000
1112.000000,0.010742,0.005371,0.008003,0.009668,-0.508669,0.018085,0.000755,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000038,-0.000009,-0.018965,-0.004334,-0.000038,-0.000009,-0.000000,-0.000000
1113.000000,0.009766,0.003906,0.008002,0.009663,-0.508616,0.018066,0.000755,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000057,-0.000013,-0.018970,-0.004293,-0.000057,-0.000013,-0.000000,-0.000000
1114.000000,0.010254,0.003906,0.008001,0.009658,-0.508563,0.018050,0.000756,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000076,-0.000017,-0.018976,-0.004254,-0.000076,-0.000017,-0.000000,-0.000000
1115.000000,0.008301,0.005859,0.008000,0.009654,-0.508511,0.018041,0.000757,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000095,-0.000021,-0.018982,-0.004219,-0.000095,-0.000021,-0.000000,-0.000000
1116.000000,0.009277,0.004883,0.007998,0.009650,-0.508458,0.018039,0.000758,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000114,-0.000026,-0.018991,-0.004188,-0.000114,-0.000026,-0.000000,-0.000000
1117.000000,0.007324,0.004883,0.007997,0.009646,-0.508403,0.018044,0.000758,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000133,-0.000030,-0.019000,-0.004159,-0.000133,-0.000030,-0.000000,-0.000000
1118.000000,0.009277,0.003906,0.007996,0.009643,-0.508348,0.018056,0.000759,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000152,-0.000034,-0.019011,-0.004133,-0.000152,-0.000034,-0.000000,-0.000000
1119.000000,0.010742,0.007813,0.007994,0.009639,-0.508290,0.018076,0.000759,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000171,-0.000038,-0.019024,-0.004110,-0.000171,-0.000038,-0.000000,-0.000000
1120.000000,0.005859,0.006836,0.007993,0.009636,-0.508230,0.018100,0.000760,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000190,-0.000042,-0.019038,-0.004090,-0.000190,-0.000042,-0.000000,-0.000000
1122.000000,0.007324,0.005859,0.007990,0.009631,-0.508115,0.018158,0.000761,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000037,-0.000008,-0.018688,-0.003977,-0.000037,-0.000008,-0.000000,-0.000000
1123.000000,0.009277,0.004395,0.007989,0.009629,-0.508065,0.018190,0.000761,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000056,-0.000012,-0.018704,-0.003964,-0.000056,-0.000012,-0.000000,-0.000000
1124.000000,0.010742,0.003906,0.007987,0.009627,-0.508021,0.018225,0.000761,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000075,-0.000016,-0.018721,-0.003953,-0.000075,-0.000016,-0.000000,-0.000000
1125.000000,0.008301,0.005859,0.007986,0.009625,-0.507982,0.018263,0.000762,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000094,-0.000020,-0.018740,-0.003944,-0.000094,-0.000020,-0.000000,-0.000000
1127.000000,0.009766,0.005371,0.007982,0.009623,-0.507921,0.018347,0.000762,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000131,-0.000028,-0.018781,-0.003933,-0.000131,-0.000028,-0.000000,-0.000000
1128.000000,0.005371,0.006348,0.007980,0.009622,-0.507896,0.018394,0.000762,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000150,-0.000032,-0.018804,-0.003930,-0.000150,-0.000032,-0.000000,-0.000000
1129.000000,0.010742,0.004883,0.007978,0.009622,-0.507874,0.018443,0.000763,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000169,-0.000036,-0.018829,-0.003930,-0.000169,-0.000036,-0.000000,-0.000000
1130.000000,0.005371,0.001465,0.007976,0.009622,-0.507854,0.018492,0.000763,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000188,-0.000039,-0.018856,-0.003933,-0.000188,-0.000039,-0.000000,-0.000000
1132.000000,0.008789,0.005371,0.007971,0.009623,-0.507811,0.018594,0.000763,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000037,-0.000008,-0.018540,-0.003870,-0.000037,-0.000008,-0.000000,-0.000000
1133.000000,0.008301,0.004883,0.007968,0.009624,-0.507787,0.018648,0.000764,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000056,-0.000012,-0.018575,-0.003883,-0.000056,-0.000012,-0.000000,-0.000000
1134.000000,0.009766,0.005859,0.007965,0.009625,-0.507759,0.018704,0.000764,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000074,-0.000016,-0.018613,-0.003901,-0.000074,-0.000016,-0.000000,-0.000000
1135.000000,0.009277,0.007324,0.007961,0.009627,-0.507730,0.018762,0.000764,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000093,-0.000019,-0.018654,-0.003922,-0.000093,-0.000019,-0.000000,-0.000000
1137.000000,0.010742,0.006348,0.007953,0.009631,-0.507668,0.018876,0.000764,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000130,-0.000027,-0.018750,-0.003976,-0.000130,-0.000027,-0.000000,-0.000000
1138.000000,0.010742,0.004395,0.007948,0.009634,-0.507639,0.018930,0.000764,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000149,-0.000031,-0.018803,-0.004009,-0.000149,-0.000031,-0.000000,-0.000000
1139.000000,0.005859,0.002930,0.007942,0.009637,-0.507610,0.018982,0.000765,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000168,-0.000035,-0.018860,-0.004044,-0.000168,-0.000035,-0.000000,-0.000000
1140.000000,0.005371,0.004395,0.007937,0.009641,-0.507580,0.019031,0.000765,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000187,-0.000039,-0.018921,-0.004084,-0.000187,-0.000039,-0.000000,-0.000000
1142.000000,0.010742,0.008301,0.007924,0.009649,-0.507517,0.019124,0.000765,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000037,-0.000008,-0.018676,-0.004094,-0.000037,-0.000008,-0.000000,-0.000000
1143.000000,0.011719,0.005371,0.007917,0.009654,-0.507483,0.019172,0.000765,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000056,-0.000012,-0.018749,-0.004147,-0.000056,-0.000012,-0.000000,-0.000000
1144.000000,0.006348,0.006836,0.007910,0.009659,-0.507446,0.019221,0.000766,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000075,-0.000016,-0.018826,-0.004204,-0.000075,-0.000016,-0.000000,-0.000000
1145.000000,0.011230,0.007813,0.007902,0.009665,-0.507405,0.019272,0.000766,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000094,-0.000021,-0.018907,-0.004266,-0.000094,-0.000021,-0.000000,-0.000000
1146.000000,0.009277,0.005859,0.007894,0.009671,-0.507362,0.019322,0.000766,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000113,-0.000025,-0.018992,-0.004333,-0.000113,-0.000025,-0.000000,-0.000000
1147.000000,0.008789,0.003418,0.007885,0.009678,-0.507315,0.019369,0.000766,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000132,-0.000029,-0.019081,-0.004405,-0.000132,-0.000029,-0.000000,-0.000000
1148.000000,0.009766,0.000000,0.007876,0.009685,-0.507262,0.019412,0.000767,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000151,-0.000034,-0.019173,-0.004484,-0.000151,-0.000034,-0.000000,-0.000000
1149.000000,0.008301,0.003418,0.007867,0.009693,-0.507208,0.019449,0.000767,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000170,-0.000039,-0.019266,-0.004568,-0.000170,-0.000039,-0.000000,-0.000000
1150.000000,0.010254,0.002441,0.007857,0.009701,-0.507152,0.019479,0.000767,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000190,-0.000043,-0.019361,-0.004658,-0.000190,-0.000043,-0.000000,-0.000000
1152.000000,0.010254,0.002441,0.007838,0.009719,-0.507046,0.019521,0.000768,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000038,-0.000009,-0.019166,-0.004761,-0.000038,-0.000009,-0.000000,-0.000000
1153.000000,0.008789,0.002930,0.007828,0.009729,-0.506996,0.019533,0.000769,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000057,-0.000014,-0.019262,-0.004866,-0.000057,-0.000014,-0.000000,-0.000000
1154.000000,0.011719,0.005859,0.007818,0.009739,-0.506950,0.019543,0.000769,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000077,-0.000019,-0.019358,-0.004974,-0.000077,-0.000019,-0.000000,-0.000000
1155.000000,0.010742,0.001465,0.007808,0.009750,-0.506908,0.019553,0.000770,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000096,-0.000024,-0.019455,-0.005085,-0.000096,-0.000024,-0.000000,-0.000000
1157.000000,0.008789,0.006348,0.007787,0.009772,-0.506835,0.019572,0.000771,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000136,-0.000035,-0.019646,-0.005312,-0.000136,-0.000035,-0.000000,-0.000000
1158.000000,0.007324,0.000977,0.007777,0.009783,-0.506805,0.019584,0.000772,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000155,-0.000040,-0.019740,-0.005426,-0.000155,-0.000040,-0.000000,-0.000000
1159.000000,0.013672,0.007324,0.007768,0.009794,-0.506777,0.019596,0.000772,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000175,-0.000046,-0.019833,-0.005539,-0.000175,-0.000046,-0.000000,-0.000000
1160.000000,0.008301,0.004883,0.007758,0.009805,-0.506751,0.019608,0.000773,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000195,-0.000051,-0.019923,-0.005651,-0.000195,-0.000051,-0.000000,-0.000000
1162.000000,0.007813,0.008789,0.007740,0.009827,-0.506706,0.019632,0.000774,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000039,-0.000011,-0.019698,-0.005753,-0.000039,-0.000011,-0.000000,-0.000000
1163.000000,0.010254,0.009277,0.007731,0.009837,-0.506688,0.019644,0.000774,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000059,-0.000017,-0.019780,-0.005855,-0.000059,-0.000017,-0.000000,-0.000000
1164.000000,0.011230,0.005859,0.007723,0.009847,-0.506674,0.019657,0.000775,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000079,-0.000023,-0.019859,-0.005952,-0.000079,-0.000023,-0.000000,-0.000000
1165.000000,0.010742,0.006836,0.007714,0.009856,-0.506663,0.019671,0.000775,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000099,-0.000029,-0.019935,-0.006044,-0.000099,-0.000029,-0.000000,-0.000000
1166.000000,0.007813,0.004395,0.007707,0.009865,-0.506656,0.019687,0.000776,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000119,-0.000035,-0.020009,-0.006132,-0.000119,-0.000035,-0.000000,-0.000000
1167.000000,0.009766,0.005859,0.007699,0.009874,-0.506650,0.019704,0.000776,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000139,-0.000042,-0.020079,-0.006215,-0.000139,-0.000042,-0.000000,-0.000000
1168.000000,0.010254,0.004883,0.007692,0.009882,-0.506642,0.019720,0.000777,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000159,-0.000048,-0.020146,-0.006295,-0.000159,-0.000048,-0.000000,-0.000000
1169.000000,0.007813,0.007324,0.007685,0.009890,-0.506631,0.019736,0.000777,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,-0.000054,-0.020210,-0.006371,-0.000179,-0.000054,-0.000000,-0.000000
1170.000000,0.009277,0.003906,0.007679,0.009897,-0.506615,0.019748,0.000778,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000200,-0.000061,-0.020270,-0.006445,-0.000200,-0.000061,-0.000000,-0.000000
1172.000000,0.008301,0.002441,0.007667,0.009912,-0.506572,0.019754,0.000779,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000040,-0.000013,-0.019971,-0.006458,-0.000040,-0.000013,-0.000000,-0.000000
1173.000000,0.009766,0.003418,0.007662,0.009918,-0.506547,0.019748,0.000780,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000060,-0.000019,-0.020017,-0.006526,-0.000060,-0.000019,-0.000000,-0.000000
1174.000000,0.012207,0.003906,0.007657,0.009925,-0.506522,0.019737,0.000780,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000080,-0.000026,-0.020058,-0.006593,-0.000080,-0.000026,-0.000000,-0.000000
1175.000000,0.009766,0.002930,0.007652,0.009932,-0.506498,0.019723,0.000781,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000100,-0.000033,-0.020094,-0.006657,-0.000100,-0.000033,-0.000000,-0.000000
1176.000000,0.009277,0.006348,0.007648,0.009938,-0.506478,0.019709,0.000782,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000120,-0.000039,-0.020125,-0.006719,-0.000120,-0.000039,-0.000000,-0.000000
1177.000000,0.009766,0.005371,0.007644,0.009944,-0.506462,0.019696,0.000783,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000140,-0.000046,-0.020152,-0.006777,-0.000140,-0.000046,-0.000000,-0.000000
1178.000000,0.007324,0.006836,0.007641,0.009949,-0.506446,0.019689,0.000783,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000161,-0.000053,-0.020175,-0.006833,-0.000161,-0.000053,-0.000000,-0.000000
1179.000000,0.009766,0.006348,0.007638,0.009955,-0.506429,0.019689,0.000784,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000181,-0.000060,-0.020196,-0.006885,-0.000181,-0.000060,-0.000000,-0.000000
1180.000000,0.009277,0.002441,0.007636,0.009960,-0.506409,0.019696,0.000785,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000201,-0.000067,-0.020213,-0.006935,-0.000201,-0.000067,-0.000000,-0.000000
1182.000000,0.007324,0.007324,0.007632,0.009970,-0.506358,0.019724,0.000786,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000040,-0.000014,-0.019833,-0.006890,-0.000040,-0.000014,-0.000000,-0.000000
1183.000000,0.010254,0.008789,0.007631,0.009974,-0.506326,0.019743,0.000786,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000059,-0.000021,-0.019841,-0.006934,-0.000059,-0.000021,-0.000000,-0.000000
1184.000000,0.004395,0.005371,0.007631,0.009978,-0.506291,0.019762,0.000787,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000079,-0.000028,-0.019845,-0.006976,-0.000079,-0.000028,-0.000000,-0.000000
1185.000000,0.011230,0.003906,0.007630,0.009982,-0.506252,0.019780,0.000787,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000099,-0.000035,-0.019845,-0.007016,-0.000099,-0.000035,-0.000000,-0.000000
1186.000000,0.011230,0.007813,0.007630,0.009986,-0.506209,0.019797,0.000787,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000119,-0.000042,-0.019842,-0.007055,-0.000119,-0.000042,-0.000000,-0.000000
1187.000000,0.010742,0.007324,0.007630,0.009989,-0.506162,0.019813,0.000788,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000139,-0.000049,-0.019836,-0.007094,-0.000139,-0.000049,-0.000000,-0.000000
1188.000000,0.008789,0.003418,0.007631,0.009993,-0.506110,0.019831,0.000788,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000159,-0.000056,-0.019826,-0.007131,-0.000159,-0.000056,-0.000000,-0.000000
1189.000000,0.008789,0.001953,0.007632,0.009996,-0.506057,0.019850,0.000789,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,-0.000063,-0.019815,-0.007168,-0.000179,-0.000063,-0.000000,-0.000000
1190.000000,0.009766,0.004395,0.007633,0.009999,-0.506003,0.019870,0.000789,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000198,-0.000070,-0.019800,-0.007205,-0.000198,-0.000070,-0.000000,-0.000000
1192.000000,0.008789,0.003906,0.007636,0.010006,-0.505900,0.019907,0.000790,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000039,-0.000014,-0.019368,-0.007133,-0.000039,-0.000014,-0.000000,-0.000000
1193.000000,0.006836,0.002441,0.007638,0.010009,-0.505857,0.019921,0.000791,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000058,-0.000021,-0.019345,-0.007169,-0.000058,-0.000021,-0.000000,-0.000000
1194.000000,0.009766,0.002441,0.007640,0.010012,-0.505822,0.019933,0.000791,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000077,-0.000029,-0.019320,-0.007202,-0.000077,-0.000029,-0.000000,-0.000000
1195.000000,0.013672,0.007324,0.007643,0.010015,-0.505796,0.019944,0.000792,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000097,-0.000036,-0.019292,-0.007234,-0.000097,-0.000036,-0.000000,-0.000000
1196.000000,0.008789,0.004395,0.007645,0.010018,-0.505775,0.019953,0.000792,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000116,-0.000043,-0.019262,-0.007264,-0.000116,-0.000043,-0.000000,-0.000000
1197.000000,0.007813,0.001953,0.007648,0.010021,-0.505756,0.019959,0.000793,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000135,-0.000050,-0.019229,-0.007291,-0.000135,-0.000050,-0.000000,-0.000000
