I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
3520.000000,0.000000,0.000000,-0.000028,-0.000006,-0.003116,-0.000388,-0.000028,-0.000006,0.000000,0.000000
3523.000000,0.000000,0.000000,-0.000009,-0.000001,-0.002935,-0.000105,-0.000009,-0.000001,0.000000,0.000000
3524.000000,0.000000,0.000000,-0.000011,-0.000001,-0.002892,-0.000003,-0.000011,-0.000001,0.000000,0.000000
3525.000000,0.000000,0.000000,-0.000014,-0.000000,-0.002847,0.000102,-0.000014,-0.000000,0.000000,0.000000
3526.000000,0.000000,0.000000,-0.000016,-0.000000,-0.002800,0.000212,-0.000016,-0.000000,0.000000,0.000000
3527.000000,0.000000,0.000000,-0.000019,0.000000,-0.002752,0.000324,-0.000019,0.000000,0.000000,0.000000
3528.000000,0.000000,0.000000,-0.000021,0.000001,-0.002704,0.000440,-0.000021,0.000001,0.000000,0.000000
3529.000000,0.000000,0.000000,-0.000023,0.000001,-0.002654,0.000558,-0.000023,0.000001,0.000000,0.000000
3530.000000,0.000000,0.000000,-0.000025,0.000002,-0.002605,0.000676,-0.000025,0.000002,0.000000,0.000000
3533.000000,0.000000,0.000000,-0.000007,0.000003,-0.002406,0.001017,-0.000007,0.000003,0.000000,0.000000
3534.000000,0.000000,0.000000,-0.000009,0.000004,-0.002358,0.001133,-0.000009,0.000004,0.000000,0.000000
3535.000000,0.000000,0.000000,-0.000011,0.000005,-0.002311,0.001247,-0.000011,0.000005,0.000000,0.000000
3536.000000,0.000000,0.000000,-0.000013,0.000006,-0.002265,0.001359,-0.000013,0.000006,0.000000,0.000000
3537.000000,0.000000,0.000000,-0.000015,0.000007,-0.002221,0.001468,-0.000015,0.000007,0.000000,0.000000
3538.000000,0.000000,0.000000,-0.000017,0.000009,-0.002177,0.001575,-0.000017,0.000009,0.000000,0.000000
3539.000000,0.000000,0.000000,-0.000019,0.000010,-0.002134,0.001678,-0.000019,0.000010,0.000000,0.000000
3540.000000,0.000000,0.000000,-0.000020,0.000012,-0.002091,0.001779,-0.000020,0.000012,0.000000,0.000000
3542.000000,0.000000,0.000000,-0.000004,0.000004,-0.001968,0.001934,-0.000004,0.000004,0.000000,0.000000
