I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
4642.000000,0.008789,0.003418,0.008011,0.007850,-0.327366,0.126665,0.001580,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000003,0.000004,-0.001700,0.002207,-0.000003,0.000004,0.000000,0.000000
4643.000000,0.009766,0.001465,0.008003,0.007847,-0.327329,0.126703,0.001580,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000005,0.000007,-0.001781,0.002232,-0.000005,0.000007,0.000000,0.000000
4645.000000,0.009277,0.002930,0.007988,0.007842,-0.327245,0.126763,0.001580,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000009,0.000011,-0.001931,0.002276,-0.000009,0.000011,0.000000,0.000000
4646.000000,0.009766,0.002441,0.007981,0.007840,-0.327202,0.126784,0.001580,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000011,0.000013,-0.001999,0.002296,-0.000011,0.000013,0.000000,0.000000
4647.000000,0.008301,0.001465,0.007974,0.007838,-0.327160,0.126797,0.001580,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000013,0.000016,-0.002062,0.002314,-0.000013,0.000016,0.000000,0.000000
4648.000000,0.010742,0.002930,0.007968,0.007836,-0.327116,0.126804,0.001581,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000015,0.000018,-0.002120,0.002331,-0.000015,0.000018,0.000000,0.000000
4649.000000,0.009766,0.004395,0.007962,0.007834,-0.327070,0.126807,0.001581,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000017,0.000020,-0.002173,0.002345,-0.000017,0.000020,0.000000,0.000000
4650.000000,0.009277,0.001953,0.007956,0.007833,-0.327022,0.126807,0.001581,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000019,0.000023,-0.002221,0.002357,-0.000019,0.000023,0.000000,0.000000
4652.000000,0.010742,0.001953,0.007947,0.007831,-0.326925,0.126807,0.001582,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000004,0.000005,-0.002260,0.002326,-0.000004,0.000005,0.000000,0.000000
4654.000000,0.007813,0.003418,0.007938,0.007830,-0.326822,0.126798,0.001582,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000009,0.000009,-0.002327,0.002331,-0.000009,0.000009,0.000000,0.000000
4655.000000,0.010742,0.002930,0.007935,0.007829,-0.326769,0.126790,0.001583,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000011,0.000012,-0.002353,0.002330,-0.000011,0.000012,0.000000,0.000000
4656.000000,0.009277,0.005371,0.007932,0.007829,-0.326716,0.126781,0.001583,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000014,0.000014,-0.002375,0.002326,-0.000014,0.000014,0.000000,0.000000
4657.000000,0.007813,0.001953,0.007929,0.007830,-0.326666,0.126771,0.001583,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000016,0.000016,-0.002393,0.002320,-0.000016,0.000016,0.000000,0.000000
4658.000000,0.010254,0.004395,0.007927,0.007830,-0.326616,0.126763,0.001584,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000019,0.000019,-0.002407,0.002312,-0.000019,0.000019,0.000000,0.000000
4659.000000,0.010254,0.003418,0.007925,0.007831,-0.326565,0.126756,0.001584,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000021,0.000021,-0.002417,0.002302,-0.000021,0.000021,0.000000,0.000000
4660.000000,0.006348,0.001953,0.007924,0.007832,-0.326513,0.126754,0.001584,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000023,0.000023,-0.002423,0.002289,-0.000023,0.000023,0.000000,0.000000
4662.000000,0.011719,0.002441,0.007922,0.007834,-0.326411,0.126761,0.001585,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000005,0.000004,-0.002377,0.002211,-0.000005,0.000004,0.000000,0.000000
4663.000000,0.010254,0.002441,0.007922,0.007836,-0.326359,0.126770,0.001585,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000007,0.000007,-0.002374,0.002191,-0.000007,0.000007,0.000000,0.000000
4664.000000,0.007324,0.001953,0.007922,0.007838,-0.326307,0.126780,0.001585,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000009,0.000009,-0.002369,0.002168,-0.000009,0.000009,0.000000,0.000000
4665.000000,0.010742,0.001953,0.007923,0.007840,-0.326253,0.126790,0.001585,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000012,0.000011,-0.002360,0.002143,-0.000012,0.000011,0.000000,0.000000
4666.000000,0.006348,0.002441,0.007923,0.007843,-0.326196,0.126801,0.001586,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000014,0.000013,-0.002349,0.002116,-0.000014,0.000013,0.000000,0.000000
4667.000000,0.010742,0.002441,0.007924,0.007845,-0.326137,0.126812,0.001586,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000017,0.000015,-0.002336,0.002086,-0.000017,0.000015,0.000000,0.000000
4668.000000,0.008301,0.001953,0.007925,0.007848,-0.326076,0.126821,0.001586,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000019,0.000017,-0.002321,0.002053,-0.000019,0.000017,0.000000,0.000000
4669.000000,0.011230,0.002930,0.007926,0.007851,-0.326015,0.126829,0.001586,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000021,0.000019,-0.002303,0.002018,-0.000021,0.000019,0.000000,0.000000
4670.000000,0.008789,0.001953,0.007928,0.007855,-0.325956,0.126835,0.001586,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000023,0.000021,-0.002284,0.001982,-0.000023,0.000021,0.000000,0.000000
4672.000000,0.007813,0.001953,0.007931,0.007861,-0.325853,0.126849,0.001587,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000004,0.000004,-0.002196,0.001869,-0.000004,0.000004,0.000000,0.000000
4673.000000,0.010742,0.000977,0.007933,0.007865,-0.325809,0.126861,0.001587,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000007,0.000006,-0.002174,0.001832,-0.000007,0.000006,0.000000,0.000000
4675.000000,0.008301,0.000000,0.007937,0.007872,-0.325735,0.126896,0.001587,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000011,0.000009,-0.002129,0.001761,-0.000011,0.000009,0.000000,0.000000
4676.000000,0.011719,0.002930,0.007939,0.007875,-0.325702,0.126918,0.001588,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000013,0.000011,-0.002108,0.001727,-0.000013,0.000011,0.000000,0.000000
4677.000000,0.010742,0.003418,0.007940,0.007879,-0.325671,0.126943,0.001588,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000015,0.000013,-0.002087,0.001694,-0.000015,0.000013,0.000000,0.000000
