I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
26.000000,0.010254,0.001953,0.010080,0.004503,-0.565091,-0.001995,-0.003968,0.000000,0.237004,0.000000,0.000000,0.000000,0.000000,0.000063,-0.000038,0.011845,-0.007931,0.000063,-0.000038,0.000349,0.000436
27.000000,0.009766,0.003906,0.010132,0.004567,-0.564966,-0.002008,-0.003968,0.000000,0.237004,0.000000,0.000000,0.000000,0.000000,0.000075,-0.000047,0.012354,-0.008603,0.000075,-0.000047,0.000349,0.000436
28.000000,0.010254,0.004395,0.010182,0.004632,-0.564843,-0.002023,-0.003967,0.000000,0.237004,0.000000,0.000000,0.000000,0.000000,0.000088,-0.000056,0.012848,-0.009297,0.000088,-0.000056,0.000349,0.000436
29.000000,0.009766,0.005859,0.010230,0.004699,-0.564721,-0.002040,-0.003966,0.000000,0.237004,0.000000,0.000000,0.000000,0.000000,0.000101,-0.000066,0.013324,-0.010012,0.000101,-0.000066,0.000349,0.000436
30.000000,0.009766,0.004883,0.010277,0.004768,-0.564601,-0.002056,-0.003966,0.000000,0.237004,0.000000,0.000000,0.000000,0.000000,0.000115,-0.000077,0.013781,-0.010747,0.000115,-0.000077,0.000349,0.000436
32.000000,0.010254,0.004395,0.010363,0.004911,-0.564367,-0.002085,-0.003964,0.000000,0.145520,0.000000,0.000000,0.000000,0.000000,0.000028,-0.000023,0.014356,-0.012056,0.000028,-0.000023,0.000214,0.000268
33.000000,0.008301,0.005859,0.010402,0.004985,-0.564253,-0.002096,-0.003964,0.000000,0.145520,0.000000,0.000000,0.000000,0.000000,0.000043,-0.000036,0.014748,-0.012845,0.000043,-0.000036,0.000214,0.000268
34.000000,0.008789,0.004395,0.010440,0.005060,-0.564143,-0.002102,-0.003963,0.000000,0.145520,0.000000,0.000000,0.000000,0.000000,0.000058,-0.000050,0.015115,-0.013650,0.000058,-0.000050,0.000214,0.000268
35.000000,0.009277,0.004883,0.010475,0.005137,-0.564038,-0.002103,-0.003963,0.000000,0.145520,0.000000,0.000000,0.000000,0.000000,0.000074,-0.000064,0.015457,-0.014470,0.000074,-0.000064,0.000214,0.000268
36.000000,0.008789,0.002441,0.010507,0.005215,-0.563940,-0.002102,-0.003962,0.000000,0.145520,0.000000,0.000000,0.000000,0.000000,0.000089,-0.000080,0.015773,-0.015303,0.000089,-0.000080,0.000214,0.000268
37.000000,0.011230,0.003418,0.010536,0.005294,-0.563850,-0.002100,-0.003962,0.000000,0.145520,0.000000,0.000000,0.000000,0.000000,0.000105,-0.000096,0.016063,-0.016150,0.000105,-0.000096,0.000214,0.000268
38.000000,0.007813,0.004883,0.010563,0.005375,-0.563768,-0.002095,-0.003961,0.000000,0.145520,0.000000,0.000000,0.000000,0.000000,0.000122,-0.000113,0.016325,-0.017008,0.000122,-0.000113,0.000214,0.000268
39.000000,0.011230,0.003906,0.010587,0.005456,-0.563694,-0.002088,-0.003961,0.000000,0.145520,0.000000,0.000000,0.000000,0.000000,0.000138,-0.000131,0.016560,-0.017876,0.000138,-0.000131,0.000214,0.000268
40.000000,0.011230,0.003906,0.010608,0.005539,-0.563623,-0.002082,-0.003960,0.000000,0.145520,0.000000,0.000000,0.000000,0.000000,0.000155,-0.000149,0.016767,-0.018754,0.000155,-0.000149,0.000214,0.000268
