I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
10809.000000,0.008789,0.005371,0.008224,0.008809,-0.175556,0.177539,-0.027910,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000017,-0.000003,-0.001772,-0.000198,-0.000017,-0.000003,0.000000,0.000000
10810.000000,0.009277,0.002930,0.008227,0.008806,-0.175551,0.177533,-0.027910,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000019,-0.000003,-0.001742,-0.000161,-0.000019,-0.000003,0.000000,0.000000
10812.000000,0.009277,0.002930,0.008232,0.008798,-0.175552,0.177524,-0.027910,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000003,-0.000000,-0.001651,-0.000073,-0.000003,-0.000000,0.000000,0.000000
10813.000000,0.010254,0.002930,0.008234,0.008793,-0.175562,0.177522,-0.027910,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000005,-0.000000,-0.001624,-0.000026,-0.000005,-0.000000,0.000000,0.000000
10814.000000,0.011719,0.004395,0.008236,0.008788,-0.175577,0.177523,-0.027910,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000007,-0.000000,-0.001599,0.000025,-0.000007,-0.000000,0.000000,0.000000
10815.000000,0.011719,0.004395,0.008238,0.008783,-0.175597,0.177527,-0.027910,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000008,-0.000000,-0.001574,0.000079,-0.000008,-0.000000,0.000000,0.000000
10816.000000,0.010742,0.003418,0.008241,0.008778,-0.175619,0.177531,-0.027910,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000010,0.000000,-0.001552,0.000137,-0.000010,0.000000,0.000000,0.000000
10817.000000,0.009277,0.004395,0.008243,0.008772,-0.175643,0.177534,-0.027910,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000011,0.000000,-0.001530,0.000198,-0.000011,0.000000,0.000000,0.000000
10818.000000,0.009277,0.003418,0.008244,0.008766,-0.175664,0.177534,-0.027910,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000013,0.000000,-0.001508,0.000262,-0.000013,0.000000,0.000000,0.000000
10819.000000,0.010254,0.003418,0.008246,0.008760,-0.175683,0.177531,-0.027910,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000014,0.000001,-0.001486,0.000327,-0.000014,0.000001,0.000000,0.000000
