I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
2248.000000,0.000000,0.000000,-0.000002,-0.000032,-0.000392,-0.004095,-0.000002,-0.000032,0.000000,0.000000
2249.000000,0.000000,0.000000,-0.000002,-0.000035,-0.000421,-0.004007,-0.000002,-0.000035,0.000000,0.000000
2250.000000,0.000000,0.000000,-0.000003,-0.000038,-0.000447,-0.003920,-0.000003,-0.000038,0.000000,0.000000
2252.000000,0.000000,0.000000,-0.000001,-0.000007,-0.000482,-0.003670,-0.000001,-0.000007,0.000000,0.000000
2253.000000,0.000000,0.000000,-0.000001,-0.000011,-0.000500,-0.003587,-0.000001,-0.000011,0.000000,0.000000
2255.000000,0.000000,0.000000,-0.000002,-0.000017,-0.000530,-0.003427,-0.000002,-0.000017,0.000000,0.000000
2256.000000,0.000000,0.000000,-0.000003,-0.000020,-0.000541,-0.003350,-0.000003,-0.000020,0.000000,0.000000
2257.000000,0.000000,0.000000,-0.000003,-0.000023,-0.000549,-0.003276,-0.000003,-0.000023,0.000000,0.000000
2258.000000,0.000000,0.000000,-0.000004,-0.000025,-0.000555,-0.003204,-0.000004,-0.000025,0.000000,0.000000
2259.000000,0.000000,0.000000,-0.000004,-0.000028,-0.000560,-0.003134,-0.000004,-0.000028,0.000000,0.000000
2260.000000,0.000000,0.000000,-0.000005,-0.000030,-0.000564,-0.003065,-0.000005,-0.000030,0.000000,0.000000
2262.000000,0.000000,0.000000,-0.000001,-0.000006,-0.000559,-0.002872,-0.000001,-0.000006,0.000000,0.000000
2263.000000,0.000000,0.000000,-0.000002,-0.000008,-0.000563,-0.002809,-0.000002,-0.000008,0.000000,0.000000
2265.000000,0.000000,0.000000,-0.000003,-0.000013,-0.000573,-0.002688,-0.000003,-0.000013,0.000000,0.000000
2266.000000,0.000000,0.000000,-0.000003,-0.000016,-0.000579,-0.002630,-0.000003,-0.000016,0.000000,0.000000
2267.000000,0.000000,0.000000,-0.000004,-0.000018,-0.000586,-0.002575,-0.000004,-0.000018,0.000000,0.000000
2268.000000,0.000000,0.000000,-0.000004,-0.000020,-0.000594,-0.002523,-0.000004,-0.000020,0.000000,0.000000
2269.000000,0.000000,0.000000,-0.000005,-0.000022,-0.000603,-0.002473,-0.000005,-0.000022,0.000000,0.000000
2270.000000,0.000000,0.000000,-0.000005,-0.000023,-0.000613,-0.002427,-0.000005,-0.000023,0.000000,0.000000
2272.000000,0.000000,0.000000,-0.000001,-0.000005,-0.000624,-0.002300,-0.000001,-0.000005,0.000000,0.000000
2274.000000,0.000000,0.000000,-0.000002,-0.000009,-0.000650,-0.002239,-0.000002,-0.000009,0.000000,0.000000
2275.000000,0.000000,0.000000,-0.000003,-0.000011,-0.000666,-0.002214,-0.000003,-0.000011,0.000000,0.000000
2276.000000,0.000000,0.000000,-0.000004,-0.000013,-0.000682,-0.002194,-0.000004,-0.000013,0.000000,0.000000
2277.000000,0.000000,0.000000,-0.000004,-0.000014,-0.000698,-0.002177,-0.000004,-0.000014,0.000000,0.000000
2278.000000,0.000000,0.000000,-0.000005,-0.000016,-0.000713,-0.002164,-0.000005,-0.000016,0.000000,0.000000
