I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
1.000000,0.011719,0.003418,0.011009,0.004302,-0.551602,-0.013404,-0.030489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.000000,0.014648,0.003418,0.011034,0.004309,-0.552143,-0.013254,-0.030490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000211,0.000036,0.000000,0.000000,0.000000,0.000000
3.000000,0.011719,0.003418,0.011049,0.004312,-0.552671,-0.013112,-0.030491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000334,0.000098,0.000001,0.000000,0.000000,0.000000
18.000000,0.009277,0.004395,0.010343,0.004153,-0.554577,-0.014297,-0.030473,-0.386000,-0.386000,0.000000,0.000000,0.000000,0.000000,-0.000030,0.000012,-0.006425,0.002006,-0.000030,0.000012,-0.001135,0.000000
19.000000,0.007813,0.004395,0.010250,0.004138,-0.554483,-0.014501,-0.030470,-0.386000,-0.386000,0.000000,0.000000,0.000000,0.000000,-0.000038,0.000014,-0.007300,0.002121,-0.000038,0.000014,-0.001135,0.000000
20.000000,0.006836,0.005859,0.010154,0.004124,-0.554388,-0.014706,-0.030468,-0.386000,-0.386000,0.000000,0.000000,0.000000,0.000000,-0.000046,0.000017,-0.008206,0.002225,-0.000046,0.000017,-0.001135,0.000000
23.000000,0.007813,0.006348,0.009850,0.004090,-0.554101,-0.015313,-0.030461,-0.237004,-0.237004,0.000000,0.000000,0.000000,0.000000,-0.000030,0.000007,-0.010914,0.002409,-0.000030,0.000007,-0.000697,-0.000000
24.000000,0.008301,0.006348,0.009745,0.004082,-0.554006,-0.015503,-0.030458,-0.237004,-0.237004,0.000000,0.000000,0.000000,0.000000,-0.000042,0.000009,-0.011911,0.002450,-0.000042,0.000009,-0.000697,-0.000000
25.000000,0.006348,0.005859,0.009638,0.004076,-0.553909,-0.015686,-0.030456,-0.237004,-0.237004,0.000000,0.000000,0.000000,0.000000,-0.000055,0.000012,-0.012924,0.002470,-0.000055,0.000012,-0.000697,-0.000000
26.000000,0.005859,0.008301,0.009530,0.004072,-0.553809,-0.015861,-0.030454,-0.237004,-0.237004,0.000000,0.000000,0.000000,0.000000,-0.000069,0.000014,-0.013948,0.002466,-0.000069,0.000014,-0.000697,-0.000000
27.000000,0.007813,0.005859,0.009422,0.004070,-0.553706,-0.016026,-0.030452,-0.237004,-0.237004,0.000000,0.000000,0.000000,0.000000,-0.000084,0.000017,-0.014982,0.002435,-0.000084,0.000017,-0.000697,-0.000000
28.000000,0.006348,0.006836,0.009313,0.004071,-0.553598,-0.016180,-0.030450,-0.237004,-0.237004,0.000000,0.000000,0.000000,0.000000,-0.000100,0.000019,-0.016022,0.002375,-0.000100,0.000019,-0.000697,-0.000000
29.000000,0.008301,0.006348,0.009203,0.004076,-0.553487,-0.016322,-0.030448,-0.237004,-0.237004,0.000000,0.000000,0.000000,0.000000,-0.000117,0.000022,-0.017067,0.002284,-0.000117,0.000022,-0.000697,-0.000000
30.000000,0.006836,0.006836,0.009094,0.004083,-0.553377,-0.016453,-0.030447,-0.237004,-0.237004,0.000000,0.000000,0.000000,0.000000,-0.000135,0.000024,-0.018114,0.002160,-0.000135,0.000024,-0.000697,-0.000000
32.000000,0.008789,0.004395,0.008877,0.004107,-0.553161,-0.016689,-0.030443,-0.145520,-0.145520,0.000000,0.000000,0.000000,0.000000,-0.000039,0.000004,-0.019843,0.001767,-0.000039,0.000004,-0.000428,-0.000000
