I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31
424815.000000,0.013184,0.005859,-1.046875,0.266974,0.057348,-0.097847,0.010573,0.008481,-1.004611,0.108137,0.073546,-0.077195,-0.454035,0.755422,0.381526,-0.000000,0.000000,-0.000000,0.000000,0.010573,0.008481,-1.004611,0.108137,0.073546,-0.077195,0.738586,0.000000,0.000000,2.000000,12.000000,1.043811
424816.000000,0.013184,0.008789,-1.045898,0.205998,0.057348,-0.036871,0.010568,0.008483,-1.004605,0.118792,0.068363,-0.075414,-0.454088,0.755428,0.381525,-0.000000,0.000000,-0.000000,0.000000,0.010568,0.008483,-1.004605,0.118792,0.068363,-0.075414,0.738598,0.000000,0.000000,2.000000,12.000000,1.043811
424817.000000,0.013672,0.008301,-1.050293,0.145022,-0.064604,-0.097847,0.010566,0.008484,-1.004598,0.131904,0.063799,-0.074102,-0.454128,0.755430,0.381525,-0.000000,0.000000,-0.000000,0.000000,0.010566,0.008484,-1.004598,0.131904,0.063799,-0.074102,0.738604,0.000000,0.000000,2.000000,12.000000,1.043811
424818.000000,0.014648,0.004395,-1.042969,0.145022,-0.064604,-0.036871,0.010565,0.008485,-1.004591,0.144822,0.058542,-0.072309,-0.454155,0.755426,0.381525,-0.000000,0.000000,-0.000000,0.000000,0.010565,0.008485,-1.004591,0.144822,0.058542,-0.072309,0.738603,0.000000,0.000000,2.000000,12.000000,1.043811
424819.000000,0.016602,0.004883,-1.046387,0.266974,-0.003628,-0.219798,0.010566,0.008486,-1.004584,0.155497,0.050821,-0.070839,-0.454171,0.755414,0.381525,-0.000000,0.000000,-0.000000,0.000000,0.010566,0.008486,-1.004584,0.155497,0.050821,-0.070839,0.738593,0.000000,0.000000,2.000000,12.000000,1.043811
424820.000000,0.016602,0.004883,-1.046387,0.266974,-0.003628,-0.219798,0.010569,0.008487,-1.004577,0.164574,0.041022,-0.071756,-0.454178,0.755393,0.381524,-0.000000,0.000000,-0.000000,0.000000,0.010569,0.008487,-1.004577,0.164574,0.041022,-0.071756,0.738572,0.000000,0.000000,2.000000,12.000000,1.043811
424822.000000,0.014160,0.001953,-1.045410,0.205998,0.057348,-0.158823,0.010580,0.008488,-1.004562,0.182099,0.022063,-0.084314,-0.454166,0.755322,0.381524,-0.000000,0.000000,-0.000000,0.000000,0.010580,0.008488,-1.004562,0.182099,0.022063,-0.084314,0.738500,0.000000,0.000000,2.000000,12.000000,1.043811
424824.000000,0.009277,0.004395,-1.041992,0.205998,-0.064604,-0.097847,0.010596,0.008490,-1.004548,0.192978,0.010136,-0.101691,-0.454128,0.755222,0.381525,-0.000000,0.000000,-0.000000,0.000000,0.010596,0.008490,-1.004548,0.192978,0.010136,-0.101691,0.738398,0.000000,0.000000,2.000000,12.000000,1.043811
424825.000000,0.011719,0.002930,-1.042480,0.266974,-0.003628,-0.158823,0.010607,0.008492,-1.004541,0.197253,0.007403,-0.109840,-0.454102,0.755168,0.381525,-0.000000,0.000000,-0.000000,0.000000,0.010607,0.008492,-1.004541,0.197253,0.007403,-0.109840,0.738341,0.000000,0.000000,2.000000,12.000000,1.043811
424826.000000,0.014160,0.003418,-1.044922,0.205998,-0.003628,-0.036871,0.010619,0.008493,-1.004534,0.201940,0.005389,-0.116401,-0.454072,0.755112,0.381525,-0.000000,0.000000,-0.000000,0.000000,0.010619,0.008493,-1.004534,0.201940,0.005389,-0.116401,0.738281,0.000000,0.000000,2.000000,12.000000,1.043811
424827.000000,0.013672,0.000977,-1.043457,0.205998,0.057348,-0.219798,0.010633,0.008495,-1.004527,0.206700,0.003688,-0.120585,-0.454037,0.755054,0.381525,-0.000000,0.000000,-0.000000,0.000000,0.010633,0.008495,-1.004527,0.206700,0.003688,-0.120585,0.738220,0.000000,0.000000,2.000000,12.000000,1.043811
424828.000000,0.008789,0.004395,-1.044922,0.145022,0.057348,-0.097847,0.010648,0.008497,-1.004520,0.210602,0.002827,-0.123256,-0.453998,0.754995,0.381525,-0.000000,0.000000,-0.000000,0.000000,0.010648,0.008497,-1.004520,0.210602,0.002827,-0.123256,0.738157,0.000000,0.000000,2.000000,12.000000,1.043811
424829.000000,0.015137,0.002930,-1.047852,0.205998,-0.064604,-0.219798,0.010664,0.008500,-1.004513,0.212772,0.002793,-0.126287,-0.453957,0.754936,0.381526,-0.000000,0.000000,-0.000000,0.000000,0.010664,0.008500,-1.004513,0.212772,0.002793,-0.126287,0.738095,0.000000,0.000000,2.000000,12.000000,1.043811
424830.000000,0.015137,0.002930,-1.047852,0.205998,-0.064604,-0.219798,0.010681,0.008503,-1.004505,0.213166,0.002374,-0.130694,-0.453916,0.754878,0.381526,-0.000000,0.000000,-0.000000,0.000000,0.010681,0.008503,-1.004505,0.213166,0.002374,-0.130694,0.738032,0.000000,0.000000,2.000000,12.000000,1.043811
424833.000000,0.013672,0.000977,-1.046875,0.205998,0.057348,-0.219798,0.010740,0.008514,-1.004482,0.209967,-0.002520,-0.148183,-0.453798,0.754692,0.381526,-0.000000,0.000000,-0.000000,0.000000,0.010740,0.008514,-1.004482,0.209967,-0.002520,-0.148183,0.737835,0.000000,0.000000,2.000000,12.000000,1.043811
424834.000000,0.009766,0.002441,-1.043457,0.327949,0.057348,-0.097847,0.010762,0.008518,-1.004475,0.208815,-0.002420,-0.152717,-0.453762,0.754629,0.381527,-0.000000,0.000000,-0.000000,0.000000,0.010762,0.008518,-1.004475,0.208815,-0.002420,-0.152717,0.737768,0.000000,0.000000,2.000000,12.000000,1.043811
424835.000000,0.012695,0.001465,-1.047852,0.205998,-0.003628,-0.158823,0.010785,0.008523,-1.004467,0.209413,-0.001585,-0.156787,-0.453724,0.754567,0.381527,-0.000000,0.000000,-0.000000,0.000000,0.010785,0.008523,-1.004467,0.209413,-0.001585,-0.156787,0.737703,0.000000,0.000000,2.000000,12.000000,1.043811
424836.000000,0.010254,0.002441,-1.045898,0.084047,0.118323,-0.219798,0.010808,0.008527,-1.004459,0.211699,-0.000327,-0.160447,-0.453685,0.754507,0.381527,-0.000000,0.000000,-0.000000,0.000000,0.010808,0.008527,-1.004459,0.211699,-0.000327,-0.160447,0.737639,0.000000,0.000000,2.000000,12.000000,1.043811
424837.000000,0.013184,0.002441,-1.050781,0.205998,-0.064604,-0.158823,0.010833,0.008532,-1.004451,0.213187,0.001871,-0.163934,-0.453644,0.754450,0.381527,-0.000000,0.000000,-0.000000,0.000000,0.010833,0.008532,-1.004451,0.213187,0.001871,-0.163934,0.737577,0.000000,0.000000,2.000000,12.000000,1.043811
424839.000000,0.011230,-0.002441,-1.043945,0.266974,-0.064604,-0.158823,0.010883,0.008541,-1.004434,0.210421,0.007291,-0.169834,-0.453566,0.754343,0.381528,-0.000000,0.000000,-0.000000,0.000000,0.010883,0.008541,-1.004434,0.210421,0.007291,-0.169834,0.737463,0.000000,0.000000,2.000000,12.000000,1.043811
424840.000000,0.010742,0.001465,-1.047852,0.205998,0.057348,-0.097847,0.010909,0.008546,-1.004425,0.209397,0.007359,-0.170445,-0.453529,0.754292,0.381528,-0.000000,0.000000,-0.000000,0.000000,0.010909,0.008546,-1.004425,0.209397,0.007359,-0.170445,0.737408,0.000000,0.000000,2.000000,12.000000,1.043811
424843.000000,0.012695,0.003418,-1.046875,0.084047,0.057348,-0.097847,0.010989,0.008559,-1.004399,0.207540,0.005820,-0.164052,-0.453421,0.754134,0.381529,-0.000000,0.000000,-0.000000,0.000000,0.010989,0.008559,-1.004399,0.207540,0.005820,-0.164052,0.737240,0.000000,0.000000,2.000000,12.000000,1.043811
