I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31
458400.000000,0.009277,0.000488,-1.043945,0.145022,0.179299,-0.158823,0.005636,0.007438,-1.004317,0.170660,0.050845,-0.109674,-0.451383,0.326250,0.741886,-0.000000,-0.000000,-0.000000,-0.000000,0.005636,0.007438,-1.004317,0.170660,0.050845,-0.109674,0.314564,0.000000,0.000000,2.000000,12.000000,1.043811
458403.000000,0.007324,0.003906,-1.046875,0.145022,0.057348,-0.097847,0.005635,0.007435,-1.004324,0.172958,0.047467,-0.114278,-0.451359,0.326275,0.741886,-0.000000,-0.000000,-0.000000,-0.000000,0.005635,0.007435,-1.004324,0.172958,0.047467,-0.114278,0.314582,0.000000,0.000000,2.000000,12.000000,1.043811
458404.000000,0.007813,0.002441,-1.045410,0.205998,-0.003628,-0.036871,0.005636,0.007434,-1.004326,0.173764,0.048205,-0.114072,-0.451350,0.326284,0.741886,-0.000000,-0.000000,-0.000000,-0.000000,0.005636,0.007434,-1.004326,0.173764,0.048205,-0.114072,0.314588,0.000000,0.000000,2.000000,12.000000,1.043811
458406.000000,0.005371,0.000488,-1.046387,0.145022,0.057348,-0.158823,0.005639,0.007430,-1.004326,0.175645,0.050554,-0.109787,-0.451329,0.326306,0.741885,-0.000000,-0.000000,-0.000000,-0.000000,0.005639,0.007430,-1.004326,0.175645,0.050554,-0.109787,0.314604,0.000000,0.000000,2.000000,12.000000,1.043811
458407.000000,0.006836,0.005371,-1.044922,0.145022,-0.003628,-0.097847,0.005641,0.007429,-1.004326,0.174397,0.051684,-0.107780,-0.451319,0.326318,0.741885,-0.000000,-0.000000,-0.000000,-0.000000,0.005641,0.007429,-1.004326,0.174397,0.051684,-0.107780,0.314614,0.000000,0.000000,2.000000,12.000000,1.043811
458408.000000,0.008301,0.002930,-1.046875,0.266974,0.057348,-0.036871,0.005643,0.007427,-1.004326,0.172175,0.051621,-0.106352,-0.451312,0.326331,0.741885,-0.000000,-0.000000,-0.000000,-0.000000,0.005643,0.007427,-1.004326,0.172175,0.051621,-0.106352,0.314624,0.000000,0.000000,2.000000,12.000000,1.043811
458409.000000,0.008301,0.003418,-1.046875,0.205998,0.057348,-0.158823,0.005646,0.007425,-1.004324,0.170728,0.050115,-0.104848,-0.451306,0.326342,0.741885,-0.000000,-0.000000,-0.000000,-0.000000,0.005646,0.007425,-1.004324,0.170728,0.050115,-0.104848,0.314634,0.000000,0.000000,2.000000,12.000000,1.043811
458410.000000,0.008301,0.003906,-1.048340,0.205998,0.057348,-0.036871,0.005649,0.007422,-1.004323,0.170631,0.048054,-0.103113,-0.451300,0.326351,0.741885,-0.000000,-0.000000,-0.000000,-0.000000,0.005649,0.007422,-1.004323,0.170631,0.048054,-0.103113,0.314641,0.000000,0.000000,2.000000,12.000000,1.043811
458413.000000,0.007324,0.004395,-1.046875,0.205998,-0.003628,-0.097847,0.005661,0.007415,-1.004317,0.178086,0.045467,-0.097755,-0.451270,0.326371,0.741885,-0.000000,-0.000000,-0.000000,-0.000000,0.005661,0.007415,-1.004317,0.178086,0.045467,-0.097755,0.314653,0.000000,0.000000,2.000000,12.000000,1.043811
458414.000000,0.008789,0.000977,-1.045898,0.205998,0.057348,-0.219798,0.005666,0.007413,-1.004314,0.182933,0.046779,-0.096013,-0.451252,0.326379,0.741885,-0.000000,-0.000000,-0.000000,-0.000000,0.005666,0.007413,-1.004314,0.182933,0.046779,-0.096013,0.314657,0.000000,0.000000,2.000000,12.000000,1.043811
458415.000000,0.006348,0.003906,-1.045410,0.145022,-0.003628,-0.097847,0.005671,0.007411,-1.004311,0.187688,0.048350,-0.096062,-0.451229,0.326388,0.741885,-0.000000,-0.000000,-0.000000,-0.000000,0.005671,0.007411,-1.004311,0.187688,0.048350,-0.096062,0.314660,0.000000,0.000000,2.000000,12.000000,1.043811
