I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19
2.545768,0.000263,9.163816,563.967834,0.000000,-2.545768,-0.000000,-9.164762,-564.237549,0.000000,-2.254233,0.000000,-8.115237,-524.510071,0.000000,2.254233,0.000000,8.115237,523.969849,0.000000
2.545768,0.000205,9.164024,564.655212,0.000000,-2.545768,-0.000000,-9.164762,-564.924866,0.000000,-2.254233,0.000000,-8.115237,-525.118713,0.000000,2.254233,0.000000,8.115237,524.578491,0.000000
2.538023,0.000160,9.136307,565.340393,0.000000,-2.538023,-0.000000,-9.136882,-565.610168,0.000000,-2.261977,0.000000,-8.143119,-525.729492,0.000000,2.261977,0.000000,8.143119,525.189270,0.000000
2.538023,0.000124,9.136434,566.025635,0.000000,-2.538023,-0.000000,-9.136882,-566.295410,0.000000,-2.261977,0.000000,-8.143119,-526.340210,0.000000,2.261977,0.000000,8.143119,525.799988,0.000000
2.581462,0.000097,9.292914,566.722595,0.000000,-2.581462,-0.000000,-9.293263,-566.992432,0.000000,-2.218538,0.000000,-7.986737,-526.939209,0.000000,2.218538,0.000000,7.986737,526.398987,0.000000
2.581462,0.000076,9.292992,567.419495,0.000000,-2.581462,-0.000000,-9.293263,-567.689453,0.000000,-2.218538,0.000000,-7.986737,-527.538208,0.000000,2.218538,0.000000,7.986737,526.997986,0.000000
2.455157,0.000059,8.838351,568.082397,0.000000,-2.455157,-0.000000,-8.838563,-568.352356,0.000000,-2.344844,0.000000,-8.441437,-528.171326,0.000000,2.344844,0.000000,8.441437,527.631104,0.000000
2.455157,0.000046,8.838398,568.745239,0.000000,-2.455157,-0.000000,-8.838563,-569.015198,0.000000,-2.344844,0.000000,-8.441437,-528.804443,0.000000,2.344844,0.000000,8.441437,528.264160,0.000000
2.524483,0.000036,9.088011,569.426880,0.000000,-2.524483,-0.000000,-9.088140,-569.696777,0.000000,-2.275517,0.000000,-8.191861,-529.418823,0.000000,2.275517,0.000000,8.191861,528.878601,0.000000
2.524483,0.000028,9.088038,570.108459,0.000000,-2.524483,-0.000000,-9.088140,-570.378357,0.000000,-2.275517,0.000000,-8.191861,-530.033203,0.000000,2.275517,0.000000,8.191861,529.492981,0.000000
2.534051,0.000022,9.122507,570.792603,0.000000,-2.534051,-0.000000,-9.122585,-571.062561,0.000000,-2.265949,0.000000,-8.157415,-530.645020,0.000000,2.265949,0.000000,8.157415,530.104797,0.000000
2.534051,0.000017,9.122524,571.476746,0.000000,-2.534051,-0.000000,-9.122585,-571.746704,0.000000,-2.265949,0.000000,-8.157415,-531.256836,0.000000,2.265949,0.000000,8.157415,530.716614,0.000000
2.521893,0.000013,9.078767,572.157715,0.000000,-2.521893,-0.000000,-9.078814,-572.427612,0.000000,-2.278107,0.000000,-8.201186,-531.871887,0.000000,2.278107,0.000000,8.201186,531.331665,0.000000
2.521893,0.000010,9.078777,572.838623,0.000000,-2.521893,-0.000000,-9.078814,-573.108582,0.000000,-2.278107,0.000000,-8.201186,-532.487000,0.000000,2.278107,0.000000,8.201186,531.946777,0.000000
2.558456,0.000008,9.210412,573.529419,0.000000,-2.558456,-0.000000,-9.210442,-573.799316,0.000000,-2.241544,0.000000,-8.069559,-533.092224,0.000000,2.241544,0.000000,8.069559,532.552002,0.000000
2.558456,0.000006,9.210419,574.220154,0.000000,-2.558456,-0.000000,-9.210442,-574.490112,0.000000,-2.241544,0.000000,-8.069559,-533.697449,0.000000,2.241544,0.000000,8.069559,533.157227,0.000000
