I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19
-150.060699,-112.603279,-1345.382446,-157.321152,-36.408371,200.460693,193.463348,1662.902466,29.388847,322.971313,200.339325,204.855576,1662.137817,-18.968252,350.668121,-149.939331,-114.580818,-1344.617798,-148.505753,-479.368683
-150.060699,-111.598412,-1345.382446,-161.541595,-57.562630,200.460693,193.284500,1662.902466,30.140011,326.918243,200.339325,204.139328,1662.137817,-15.960012,348.578125,-149.939331,-116.286621,-1344.617798,-141.341370,-497.877686
-164.549072,-117.543427,-1436.659180,-197.423706,-83.415741,214.949066,199.350677,1754.179199,65.513229,335.497345,185.850952,207.945541,1570.861084,-92.797272,336.426086,-135.450958,-118.491989,-1253.341064,-71.227669,-507.205109
-164.549072,-123.895660,-1436.659180,-170.744324,-105.775116,214.949066,207.321320,1754.179199,32.036533,339.692627,185.850952,216.072556,1570.861084,-126.930725,319.804199,-135.450958,-121.776085,-1253.341064,-57.434467,-514.726318
-161.841949,-130.111938,-1419.604248,-133.266037,-123.226624,212.241943,217.619293,1737.124268,-22.584867,336.735077,188.558075,221.448547,1587.915894,-138.139984,301.714417,-138.158081,-121.862518,-1270.395996,-68.441360,-523.688843
-161.841949,-129.296738,-1419.604248,-136.689880,-141.126495,212.241943,219.310242,1737.124268,-29.686852,332.847534,188.558075,218.187408,1587.915894,-124.443192,285.418274,-138.158081,-122.687584,-1270.395996,-64.976082,-532.197632
-154.569534,-131.884201,-1373.788086,-95.278397,-153.603439,204.969528,224.208496,1691.308105,-80.803665,322.266113,195.830490,215.413071,1633.732178,-82.246834,274.647858,-145.430496,-124.738174,-1316.212158,-86.907745,-543.578369
-154.569534,-135.788895,-1373.788086,-78.878685,-163.932785,204.969528,231.462021,1691.308105,-111.268463,307.695221,195.830490,214.867630,1633.732178,-79.955986,264.177429,-145.430496,-129.471237,-1316.212158,-67.028885,-552.355957
-146.777496,-140.502380,-1324.698242,-26.355486,-167.384094,197.177490,238.617676,1642.218262,-174.048767,284.903137,203.622528,220.322723,1682.822021,-70.140816,254.992325,-153.222534,-134.693344,-1365.302002,-77.822594,-562.546997
-146.777496,-140.308456,-1324.698242,-27.169966,-170.942078,197.177490,234.905258,1642.218262,-158.456619,264.152832,203.622528,219.426147,1682.822021,-66.375198,246.300339,-153.222534,-135.583710,-1365.302002,-74.083061,-572.248352
-152.895523,-142.505386,-1363.241821,-43.638573,-176.656647,203.295517,230.309830,1680.761841,-113.460106,249.294968,197.504501,216.173660,1644.278442,-78.410461,236.032303,-147.104507,-132.270401,-1326.758423,-62.303246,-580.407104
-152.895523,-143.854309,-1363.241821,-37.973099,-181.629318,203.295517,227.102234,1680.761841,-99.988205,236.201279,197.504501,214.176620,1644.278442,-70.022896,226.862640,-147.104507,-131.394028,-1326.758423,-65.984009,-589.047852
-144.525223,-146.612549,-1310.508911,8.766769,-180.481277,194.925217,231.308777,1628.028931,-152.810944,216.190323,205.874802,221.828445,1697.011230,-67.005302,218.088135,-155.474808,-132.785934,-1379.491333,-95.293266,-601.526733
-144.525223,-144.060104,-1310.508911,-1.953497,-180.737091,194.925217,231.189590,1628.028931,-152.310364,196.244919,205.874802,227.298660,1697.011230,-89.980202,206.305008,-155.474808,-132.096558,-1379.491333,-98.188644,-614.384766
-137.422852,-143.264908,-1265.763916,24.536634,-177.523956,187.822845,229.958405,1583.283936,-176.969345,173.070358,212.977173,232.201370,1741.756226,-80.741623,195.731689,-162.577179,-129.743286,-1424.236206,-137.902344,-632.443420
-137.422852,-141.232651,-1265.763916,16.001156,-175.428558,187.822845,231.904465,1583.283936,-185.142792,148.825455,212.977173,233.281647,1741.756226,-85.278786,184.564224,-162.577179,-134.860382,-1424.236206,-116.410545,-647.687683
-155.598679,-144.616852,-1380.271729,-46.123669,-181.468552,205.998672,235.415344,1697.791626,-123.550018,132.646286,194.801346,237.804932,1627.248535,-180.615051,160.912262,-144.401352,-138.774277,-1309.728516,-23.633715,-650.782532
-155.598679,-145.922745,-1380.271729,-40.638920,-186.790314,205.998672,237.185028,1697.791626,-130.982681,115.493790,194.801346,241.354233,1627.248535,-195.522110,135.308182,-144.401352,-141.949402,-1309.728516,-10.298190,-652.131104
-160.274796,-145.566559,-1409.731201,-61.774590,-194.879837,210.674789,239.815613,1727.251221,-122.391449,99.466339,190.125229,245.077499,1597.788940,-230.799530,105.084427,-139.725235,-145.828934,-1280.269043,25.635534,-648.774048
-160.274796,-148.435867,-1409.731201,-49.723495,-201.391251,210.674789,232.552780,1727.251221,-91.887558,87.433441,190.125229,242.345581,1597.788940,-219.325470,76.363235,-139.725235,-145.894958,-1280.269043,25.912838,-645.380676
-168.333740,-152.899628,-1460.502563,-64.823273,-209.880005,218.733734,229.251404,1778.022583,-44.174210,81.648727,200.066284,239.124191,1660.417603,-164.043198,54.881386,-149.666290,-145.549500,-1342.897705,-17.290520,-647.644958
-168.333740,-151.394379,-1460.502563,-71.145317,-219.196655,218.733734,229.154358,1778.022583,-43.766617,75.917381,200.066284,228.654251,1660.417603,-120.069458,39.158001,-149.666290,-147.267395,-1342.897705,-10.075359,-648.964355
-178.928421,-155.874146,-1527.249146,-96.827950,-231.876495,229.328415,240.674774,1844.769043,-47.654705,69.676888,189.471603,226.471710,1593.671143,-155.400436,18.807943,-139.071609,-154.884186,-1276.151123,66.412819,-640.267395
-178.928421,-157.080719,-1527.249146,-91.760345,-243.892746,229.328415,249.292313,1844.769043,-83.848366,58.696739,189.471603,223.973633,1593.671143,-144.908524,-0.168174,-139.071609,-160.718887,-1276.151123,90.918564,-628.361450
-163.499161,-162.067566,-1430.044800,-6.012698,-244.680115,209.099167,251.495483,1717.324829,-178.064514,35.378765,207.300858,222.825806,1705.995483,-65.204781,-8.706896,-161.700851,-162.371399,-1418.715332,2.816299,-627.992676
-163.499161,-164.743484,-1430.044800,5.226160,-243.995743,209.099167,245.900223,1717.324829,-154.564423,15.138185,207.300858,218.261047,1705.995483,-46.032795,-14.735001,-161.700851,-154.508041,-1418.715332,-30.209801,-631.948669
-158.392471,-168.702499,-1397.872559,43.302116,-238.325226,203.992477,246.324738,1685.152588,-177.795486,-8.144559,212.407547,219.318283,1738.167603,-29.025091,-18.535906,-166.807541,-156.627945,-1450.887573,-42.754299,-637.547424
-158.392471,-169.975342,-1397.872559,48.648052,-231.954651,203.992477,241.181396,1685.152588,-156.193451,-28.598465,212.407547,215.335419,1738.167603,-12.297061,-20.146235,-166.807541,-160.631561,-1450.887573,-25.939114,-640.944275
-165.946289,-171.142853,-1445.461670,21.825567,-229.096542,211.546295,232.233383,1732.741699,-86.885765,-39.976364,204.853729,208.257950,1690.578491,-14.297726,-22.018557,-159.253723,-164.247772,-1403.298462,20.975006,-638.197510
-165.946289,-170.315704,-1445.461670,18.351543,-226.693359,211.546295,214.773300,1732.741699,-13.553420,-41.751217,204.853729,196.964386,1690.578491,33.135239,-17.679417,-159.253723,-165.696136,-1403.298462,27.058134,-634.654236
-168.101883,-171.737839,-1459.041870,15.271013,-224.693588,213.701889,205.596802,1746.321899,34.041367,-37.293419,202.698135,191.574127,1676.998291,46.720833,-11.561213,-157.098129,-169.287430,-1389.718262,51.195061,-627.950073
-168.101883,-179.559036,-1459.041870,48.120041,-218.392151,213.701889,200.348434,1746.321899,56.084507,-29.949018,202.698135,193.282516,1676.998291,39.545597,-6.382622,-157.098129,-171.492477,-1389.718262,60.456261,-620.033142
-140.334030,-187.063248,-1284.104492,196.262711,-192.691086,185.934036,199.055939,1571.384521,-55.111988,-37.166065,198.065994,201.665466,1647.815796,-15.117782,-8.362331,-152.465988,-177.478378,-1360.535767,105.052032,-606.276306
-140.334030,-182.406830,-1284.104492,176.705750,-169.551025,185.934036,193.630341,1571.384521,-32.324478,-41.399033,198.065994,200.250595,1647.815796,-9.175323,-9.563862,-152.465988,-180.381729,-1360.535767,117.246109,-590.922668
-159.640717,-180.319794,-1405.736572,86.852119,-158.177536,205.240723,192.615036,1693.016602,53.027882,-34.454903,178.759308,198.223862,1526.183716,-81.751122,-20.269367,-133.159302,-182.164383,-1238.903564,205.821335,-563.969849
-159.640717,-178.266357,-1405.736572,78.227692,-147.933441,205.240723,191.991638,1693.016602,55.646152,-27.167908,178.759308,194.277451,1526.183716,-65.176193,-28.804346,-133.159302,-182.486938,-1238.903564,207.176071,-536.839600
-160.325089,-177.777542,-1410.048096,73.300301,-138.334579,187.925095,194.310867,1583.928101,-26.820244,-30.680082,178.074936,195.714355,1521.872070,-74.085556,-38.506027,-150.474930,-180.754974,-1347.992065,127.176178,-520.185608
-160.325089,-179.407410,-1410.048096,80.145744,-127.839310,187.925095,191.102875,1583.928101,-13.346676,-32.427860,178.074936,197.368622,1521.872070,-81.033478,-49.117554,-150.474930,-177.375549,-1347.992065,112.982597,-505.390259
-159.443176,-182.338150,-1404.492065,96.158882,-115.247078,187.043182,190.291168,1578.372070,-13.641540,-34.214252,178.956848,197.226334,1527.428223,-76.731834,-59.165771,-151.356842,-179.932587,-1353.548096,120.018120,-489.673584
-159.443176,-182.593628,-1404.492065,97.231895,-102.514328,187.043182,188.634781,1578.372070,-6.684713,-35.089634,178.956848,189.804962,1527.428223,-45.562077,-65.132233,-151.356842,-179.958603,-1353.548096,120.127388,-473.942627
-151.731293,-183.522491,-1355.907227,133.523026,-85.029167,179.331299,189.161758,1529.787231,-41.287930,-40.496387,184.268707,183.704254,1560.892944,2.370703,-64.821785,-156.668701,-184.606583,-1387.012817,117.339096,-458.576813
-151.731293,-181.776810,-1355.907227,126.191162,-68.504128,179.331299,185.625320,1529.787231,-26.434889,-43.958099,184.268707,181.116409,1560.892944,13.239651,-63.088020,-156.668701,-182.442444,-1387.012817,108.249718,-444.401245
-162.657852,-181.476959,-1424.744507,79.040245,-58.153622,190.257858,183.453949,1598.624512,28.576418,-40.215946,173.342148,184.545471,1492.055542,-47.053955,-69.249847,-145.742142,-179.955658,-1318.175537,143.696762,-425.583832
-162.657852,-181.678848,-1424.744507,79.888184,-47.692074,190.257858,182.892731,1598.624512,30.933535,-36.165127,173.342148,187.036926,1492.055542,-57.518066,-76.781975,-145.742142,-174.954773,-1318.175537,122.693047,-409.516876
-139.607101,-180.644806,-1279.524780,172.358353,-25.121336,185.207108,186.022141,1566.804810,-3.423138,-36.613396,181.992905,188.180679,1546.555298,-25.988653,-80.185257,-136.392899,-175.358231,-1259.275269,163.654388,-388.085938
-139.607101,-174.991913,-1279.524780,148.616196,-5.659689,185.207108,185.627594,1566.804810,-1.766043,-36.844662,181.992905,183.092941,1546.555298,-4.620153,-80.790276,-136.392899,-171.359955,-1259.275269,146.861633,-368.854065
-144.631409,-172.293030,-1311.177979,116.178802,9.554202,190.231415,190.017349,1598.458008,0.899075,-36.726929,176.968597,186.531067,1514.902222,-40.162369,-86.049629,-131.368591,-171.607010,-1227.622070,169.001343,-346.722931
-144.631409,-170.249924,-1311.177979,107.597755,23.644386,190.231415,196.958649,1598.458008,-28.254381,-40.426907,176.968597,193.660080,1514.902222,-70.104225,-95.229950,-131.368591,-169.828705,-1227.622070,161.532471,-325.569855
-148.888535,-170.153458,-1337.997803,89.312675,35.340096,194.488541,200.834610,1625.277832,-26.653490,-43.917244,172.711472,199.581284,1488.082275,-112.853203,-110.008347,-127.111473,-165.648819,-1200.802246,161.856842,-304.374329
-148.888535,-166.234222,-1337.997803,72.851883,44.880222,194.488541,204.758453,1625.277832,-43.133633,-49.565697,172.711472,198.584915,1488.082275,-108.668457,-124.238739,-127.111473,-160.380371,-1200.802246,139.729370,-286.076416
-146.734222,-164.599808,-1324.425659,75.035454,54.706295,192.334229,212.185684,1611.705688,-83.376114,-60.483997,174.865784,196.043137,1501.654419,-88.944878,-135.886276,-129.265778,-161.005554,-1214.374512,133.307053,-268.619537
-146.734222,-163.596283,-1324.425659,70.820648,63.980427,192.334229,221.764008,1611.705688,-123.605064,-76.670380,174.865784,192.552490,1501.654419,-74.284164,-145.613983,-129.265778,-164.477417,-1214.374512,147.888885,-249.253128
-163.604477,-165.296112,-1430.708252,7.104867,64.910828,191.204483,230.733093,1604.588257,-166.020157,-98.411110,154.395523,193.497223,1372.691895,-164.227127,-167.119904,-126.795517,-170.083130,-1198.811768,181.807968,-225.444946
-163.604477,-164.795807,-1430.708252,5.003586,65.566055,191.204483,224.660126,1604.588257,-140.513687,-116.811714,154.395523,189.831299,1372.691895,-148.830246,-186.609589,-126.795517,-168.121048,-1198.811768,173.567215,-202.715912
-164.799255,-165.260620,-1438.235352,1.937732,65.819809,192.399261,218.615311,1612.115356,-110.107399,-131.230545,153.200745,186.036423,1365.164795,-137.909836,-204.669220,-125.600739,-163.056320,-1191.284668,157.313431,-182.115326
-164.799255,-167.476013,-1438.235352,11.242382,67.292023,192.399261,214.131805,1612.115356,-91.276680,-143.183441,153.200745,177.916367,1365.164795,-103.805611,-218.262833,-125.600739,-158.788574,-1191.284668,139.388901,-163.862015
-155.784622,-169.608276,-1381.443115,58.059345,74.895035,177.384628,215.238922,1517.523193,-158.988022,-164.003296,162.215378,170.228653,1421.956909,-33.655754,-222.670120,-140.615372,-158.098190,-1285.876953,73.427834,-154.246475
-155.784622,-167.829483,-1381.443115,50.588413,81.519707,177.384628,210.900696,1517.523193,-140.767471,-182.437119,162.215378,163.578400,1421.956909,-5.724691,-223.419785,-140.615372,-154.586288,-1285.876953,58.677849,-146.562469
-124.580414,-169.053299,-1184.856689,186.786102,105.979797,146.180420,203.991028,1320.936646,-242.804535,-214.232956,193.419586,163.355133,1618.543457,126.270699,-206.884323,-171.819580,-156.289978,-1482.463379,-65.224327,-155.103745
-124.580414,-170.190720,-1184.856689,191.563278,131.065460,146.180420,194.344498,1320.936646,-202.289124,-240.723190,193.419586,167.850052,1618.543457,107.392036,-192.821091,-171.819580,-156.178040,-1482.463379,-65.694466,-163.706589
-135.342514,-169.731094,-1252.657837,144.432037,149.979187,156.942520,189.579529,1388.737915,-137.075424,-258.673553,182.657486,174.469925,1550.742188,34.387756,-188.317932,-161.057480,-158.425323,-1414.662109,-11.055057,-165.154282
-135.342514,-165.202896,-1252.657837,125.413597,166.402390,156.942520,180.091827,1388.737915,-97.227089,-271.405670,182.657486,173.516541,1550.742188,38.391968,-183.290421,-161.057480,-157.103149,-1414.662109,-16.608187,-167.329178
-160.356384,-161.264572,-1410.245239,3.814389,166.901901,181.956390,173.494385,1546.325317,35.540421,-266.751556,157.643616,176.019150,1393.154785,-77.177238,-193.396973,-136.043610,-159.765335,-1257.074707,99.631241,-154.282227
-160.356384,-155.758453,-1410.245239,-19.311310,164.373047,181.956390,164.425552,1546.325317,73.629517,-257.109589,157.643616,176.397751,1393.154785,-78.767365,-203.711761,-136.043610,-162.557922,-1257.074707,111.360107,-139.699341
-187.729065,-156.237686,-1582.693115,-132.263779,147.052795,206.929077,162.717285,1703.653198,185.689514,-232.793106,130.270935,178.174225,1220.706909,-201.193802,-230.058563,-111.070915,-168.518570,-1099.746826,241.280136,-108.103134
-187.729065,-157.689941,-1582.693115,-126.164314,130.531281,206.929077,159.352417,1703.653198,199.821960,-206.625946,130.270935,172.316971,1220.706909,-176.593338,-253.183899,-111.070915,-167.932404,-1099.746826,238.818237,-76.829315
-157.173248,-164.371628,-1390.191406,30.233192,134.490387,176.373260,161.918381,1511.151611,60.710491,-198.675751,160.826752,164.474625,1413.208496,-15.321066,-255.190231,-141.626740,-165.256500,-1292.248535,99.244987,-63.832951
-157.173248,-168.088181,-1390.191406,45.842712,140.493591,176.373260,164.265884,1511.151611,50.850979,-192.016708,160.826752,155.413422,1413.208496,22.735985,-252.212906,-141.626740,-160.525497,-1292.248535,79.374779,-53.438633
-137.958038,-174.230148,-1269.135742,152.342850,160.443268,159.558044,168.023254,1405.215698,-35.553879,-196.672577,180.041962,152.165848,1534.264404,117.079674,-236.881058,-158.441956,-158.392654,-1398.184326,-0.207065,-53.465748
-137.958038,-172.211304,-1269.135742,143.863708,179.282562,159.558044,168.400284,1405.215698,-37.137405,-201.535797,180.041962,147.083832,1534.264404,138.424133,-218.754074,-158.441956,-155.539093,-1398.184326,-12.192022,-55.062325
-133.825790,-170.971741,-1243.102539,156.012985,199.712845,155.425797,167.859772,1379.182617,-52.222694,-208.374466,184.174210,148.981476,1560.297607,147.809479,-199.398071,-162.574203,-157.647003,-1424.217529,-20.694241,-57.772282
-133.825790,-168.666656,-1243.102539,146.331635,218.875336,155.425797,164.439896,1379.182617,-37.859215,-213.332230,184.174210,154.778625,1560.297607,123.461449,-183.230499,-162.574203,-157.011261,-1424.217529,-23.364357,-60.831902
-143.390106,-165.707321,-1303.357666,93.732300,231.149796,176.990112,163.498093,1515.037720,56.666481,-205.911621,172.209900,162.970078,1484.922363,38.807251,-178.148605,-138.609894,-158.550919,-1273.242432,83.752304,-49.864338
-143.390106,-160.030289,-1303.357666,69.888763,240.301895,176.990112,159.445831,1515.037720,73.685974,-196.262268,172.209900,166.069626,1484.922363,25.789150,-174.771469,-138.609894,-154.864258,-1273.242432,68.268326,-40.924438
-163.404419,-158.088593,-1429.447876,-22.326469,237.378189,197.004425,163.519745,1641.127930,140.635651,-177.845703,152.195587,167.586746,1358.832275,-64.642868,-183.236618,-118.595581,-153.372650,-1147.152100,146.063690,-21.797049
-163.404419,-154.194397,-1429.447876,-38.682091,232.312683,197.004425,165.249130,1641.127930,133.372238,-160.380295,152.195587,165.430267,1358.832275,-55.585655,-190.515686,-118.595581,-151.298813,-1147.152100,137.353561,-3.810271
-155.722305,-152.575363,-1381.050537,-13.217156,230.581863,191.722305,164.380966,1607.850586,114.833618,-145.342560,156.277695,164.106186,1384.549561,-32.879662,-194.821350,-120.277702,-147.323471,-1157.749512,113.592224,11.064902
-155.722305,-151.967270,-1381.050537,-15.771148,228.516602,191.722305,165.391907,1607.850586,110.587669,-130.860840,156.277695,159.819199,1384.549561,-14.874315,-196.769180,-120.277702,-146.426605,-1157.749512,109.825386,25.446798
-131.455399,-155.453903,-1228.168945,100.793716,241.715775,167.455399,168.714630,1454.968994,-5.288772,-131.553406,180.544601,158.730988,1537.431030,91.617172,-184.771698,-144.544601,-147.805939,-1310.631104,13.697616,27.240536
-131.455399,-158.366699,-1228.168945,113.027458,256.516998,167.455399,168.052780,1454.968994,-2.509003,-131.881973,180.544601,156.518829,1537.431030,100.908241,-171.557541,-144.544601,-146.722839,-1310.631104,9.148599,28.438566
-113.668472,-159.383148,-1116.111328,192.001633,281.660065,153.268478,169.962402,1365.591431,-70.114479,-141.063629,183.931534,155.160568,1558.768677,120.838051,-155.733505,-144.331528,-143.741821,-1309.288574,-2.476767,28.114227
-113.668472,-153.831253,-1116.111328,168.683670,303.749603,153.268478,166.116913,1365.591431,-53.963421,-148.130264,183.931534,151.624588,1558.768677,135.689163,-137.964691,-144.331528,-139.209473,-1309.288574,-21.512630,25.297096
-120.632339,-148.106384,-1159.983765,115.390984,318.860321,160.232346,163.755783,1409.463867,-14.798437,-150.068161,176.967667,153.699493,1514.896362,97.726326,-125.167191,-137.367661,-136.040619,-1265.416260,-5.573575,24.567225
-120.632339,-143.819321,-1159.983765,97.385315,331.613159,160.232346,164.236053,1409.463867,-16.815573,-152.270203,176.967667,159.605484,1514.896362,72.921165,-115.617989,-137.367661,-137.568939,-1265.416260,0.845370,24.677927
-132.904388,-141.959061,-1237.297607,38.029621,336.593231,189.304382,168.004944,1592.617676,89.457634,-140.555511,146.695618,167.091766,1324.182373,-85.663818,-126.835869,-90.295624,-143.911331,-968.862427,225.185959,54.166569
-132.904388,-137.728867,-1237.297607,20.262808,339.246674,189.304382,168.775040,1592.617676,86.223236,-129.264374,146.695618,168.214340,1324.182373,-90.378632,-138.671173,-90.295624,-142.787552,-968.862427,220.466095,83.037125
-144.678467,-137.447525,-1311.474365,-30.369953,335.269653,201.078461,175.809875,1666.794312,106.128052,-115.366653,134.921539,165.043610,1250.005737,-126.512688,-155.238312,-78.521545,-141.325562,-894.685791,263.776855,117.579338
-144.678467,-138.046783,-1311.474365,-27.853069,331.622223,201.078461,181.673264,1666.794312,81.501823,-104.693794,134.921539,159.622772,1250.005737,-103.745171,-168.823990,-78.521545,-135.409897,-894.685791,238.931061,148.867920
-97.535530,-137.642731,-1014.473877,168.450241,353.681152,153.935532,181.799377,1369.793945,-117.028145,-120.018913,177.264481,155.908386,1516.766235,89.695595,-157.078140,-120.864494,-127.145676,-1161.446289,26.380960,152.322571
-97.535530,-135.078644,-1014.473877,157.681076,374.329865,153.935532,183.420822,1369.793945,-123.838211,-136.235825,177.264481,154.399750,1516.766235,96.031868,-144.502533,-120.864494,-119.369446,-1161.446289,-6.279203,151.500290
-104.556160,-131.574280,-1058.703857,113.476097,389.189819,160.956146,187.890381,1414.023682,-113.123779,-151.049667,170.243866,154.245453,1472.536377,67.193329,-135.703400,-113.843864,-118.068840,-1117.216309,17.744896,153.824036
-104.556160,-129.422607,-1058.703857,104.439072,402.866394,160.956146,191.792694,1414.023682,-129.513489,-168.009766,170.243866,155.694702,1472.536377,61.106483,-127.701363,-113.843864,-120.744270,-1117.216309,28.981703,157.619247
-95.325912,-130.417480,-1000.553284,147.384583,422.166748,151.725906,187.626709,1355.873291,-150.783371,-187.755219,181.874100,161.216553,1545.806885,86.761696,-116.339714,-125.474106,-123.544983,-1190.486816,-8.102316,156.558228
-95.325912,-126.782333,-1000.553284,132.116959,439.467773,151.725906,173.488800,1355.873291,-91.404152,-199.724792,181.874100,158.430969,1545.806885,98.461143,-103.445992,-125.474106,-120.632622,-1190.486816,-20.334232,153.895401
-112.389183,-124.164352,-1108.051880,49.455708,445.944092,168.789169,162.492126,1463.371826,26.447578,-196.261414,164.810837,156.720612,1438.308350,33.978943,-98.996368,-108.410835,-116.142433,-1082.988281,32.472710,158.147781
-112.389183,-121.012909,-1108.051880,36.219646,450.687134,168.789169,159.600159,1463.371826,38.593842,-191.207443,164.810837,157.214462,1438.308350,31.904772,-94.818359,-108.410835,-116.473457,-1082.988281,33.863010,162.582230
-117.199219,-119.077927,-1138.355103,7.890573,451.720428,173.599228,160.526505,1493.675171,54.905437,-184.017456,121.600784,160.219681,1166.084961,-162.199356,-116.058754,-65.200775,-115.518700,-810.764893,211.335266,190.257080
-117.199219,-115.959846,-1138.355103,-5.205363,451.038788,173.599228,158.393280,1493.675171,63.864979,-175.654175,121.600784,164.380890,1166.084961,-179.676437,-139.587814,-65.200775,-114.160484,-810.764893,205.630768,217.184937
-110.204483,-111.343346,-1094.288330,4.783223,451.665161,166.604492,156.311478,1449.608276,43.230659,-169.993011,128.595520,165.005859,1210.151855,-152.923416,-159.613495,-72.195511,-109.852539,-854.831726,158.159515,237.896286
-110.204483,-108.508812,-1094.288330,-7.121818,450.732544,166.604492,157.735245,1449.608276,37.250839,-165.114914,128.595520,156.897598,1210.151855,-118.868721,-175.179642,-72.195511,-104.505463,-854.831726,135.701797,255.666748
-94.676407,-109.856407,-996.461365,63.755997,459.081512,154.676407,165.557434,1374.461426,-45.700314,-171.099487,144.123611,148.445129,1307.978760,-18.150375,-177.556473,-84.123596,-105.854355,-929.978699,91.269180,267.618683
-94.676407,-109.911835,-996.461365,63.988792,467.460999,154.676407,169.588257,1374.461426,-62.629768,-179.301010,144.123611,138.623306,1307.978760,23.101280,-174.531311,-84.123596,-102.822571,-929.978699,78.535690,277.903107
-71.691452,-109.945869,-851.656128,160.668549,488.500916,131.691452,169.361191,1229.656250,-158.212891,-200.019363,167.108566,136.066711,1452.784058,130.375778,-157.458282,-107.108551,-102.505058,-1074.783936,-19.334669,275.371185
-71.691452,-106.492767,-851.656128,146.165512,507.641663,131.691452,166.905777,1229.656250,-147.900162,-219.387253,167.108566,139.128967,1452.784058,117.514313,-142.069489,-107.108551,-101.152107,-1074.783936,-25.017063,272.095154
-79.412201,-103.214561,-900.296875,99.969910,520.732971,141.812210,162.310150,1293.416992,-86.091347,-230.661118,159.387802,147.957184,1404.143188,48.008595,-135.782654,-96.987793,-96.075394,-1011.023132,-3.832077,271.593323
-79.412201,-98.113739,-900.296875,78.546455,531.018799,141.812210,154.470428,1293.416992,-53.164516,-237.623138,159.387802,149.517715,1404.143188,41.454361,-130.354111,-96.987793,-93.344292,-1011.023132,-15.302705,269.589386
-104.303947,-95.367836,-1057.114868,-37.531666,526.103943,166.703949,149.656845,1450.234863,71.597832,-228.247223,134.496063,147.387878,1247.325195,-54.145622,-137.444611,-72.096046,-92.439392,-854.205078,85.442047,280.778259
-104.303947,-93.295853,-1057.114868,-46.233997,520.049500,166.703949,142.455307,1450.234863,101.844292,-214.910461,134.496063,143.378159,1247.325195,-37.304798,-142.329758,-72.096046,-88.409790,-854.205078,68.517723,289.750824
-90.111061,-89.707657,-967.699707,-1.694298,519.827637,152.511078,136.489563,1360.819824,67.290359,-206.098618,146.288940,139.372192,1321.620361,29.050341,-138.525543,-83.888939,-84.777611,-928.500305,3.732422,290.239594
-90.111061,-85.188499,-967.699707,-20.674759,517.120239,152.511078,135.528595,1360.819824,71.326424,-196.758255,146.288940,136.526520,1321.620361,41.002167,-133.156219,-83.888939,-80.617455,-928.500305,-13.740233,288.440277
-77.852470,-87.045738,-890.470581,38.611725,522.176514,140.252487,137.254562,1283.590698,12.591284,-195.109406,158.547531,137.481277,1398.849487,88.478264,-121.569778,-96.147530,-75.747116,-1005.729431,-85.681732,277.220032
-77.852470,-86.256081,-890.470581,35.295162,526.798523,140.252487,142.946304,1283.590698,-11.314032,-196.591003,158.547531,138.067505,1398.849487,86.016106,-110.305763,-96.147530,-74.300728,-1005.729431,-91.756561,265.204285
-84.155472,-85.771233,-930.179504,6.786195,527.687195,146.555481,148.371033,1323.299561,-7.625317,-197.589554,152.244537,141.129456,1359.140625,46.683342,-104.192467,-89.844528,-77.272644,-966.020569,-52.801910,258.289764
-84.155472,-83.157539,-930.179504,-4.191316,527.138367,146.555481,141.665817,1323.299561,20.536587,-194.900238,152.244537,139.149490,1359.140625,54.999195,-96.990189,-89.844528,-74.079407,-966.020569,-66.213509,249.618942
-96.484711,-80.394730,-1007.853699,-67.577919,518.288879,158.884720,138.320816,1400.973755,86.368393,-183.590103,139.915298,136.389786,1281.466431,14.807153,-95.051155,-77.515289,-71.732758,-888.346313,-24.286633,246.438538
-96.484711,-76.382362,-1007.853699,-84.429855,507.232574,158.884720,142.056976,1400.973755,70.676521,-174.334824,139.915298,136.239334,1281.466431,15.439050,-93.029373,-77.515289,-73.765915,-888.346313,-15.747372,244.376373
-110.216446,-76.620773,-1094.363647,-141.101822,488.754974,172.616455,147.438980,1487.483643,105.745392,-160.487213,140.583557,139.620956,1285.676514,4.042923,-92.499947,-78.183548,-76.172272,-892.556396,-8.447360,243.270172
-110.216446,-77.153152,-1094.363647,-138.865829,470.570160,172.616455,151.515533,1487.483643,88.623863,-148.881699,140.583557,141.311264,1285.676514,-3.056369,-92.900185,-78.183548,-73.789772,-892.556396,-18.453857,240.853592
-99.811783,-76.322037,-1028.814209,-98.656929,457.650787,162.211792,157.878540,1421.934326,18.199657,-146.498413,150.988220,142.735123,1351.225830,34.663010,-88.360985,-88.588211,-73.098923,-958.105774,-65.055008,232.334488
-99.811783,-76.969734,-1028.814209,-95.936600,445.087677,162.211792,160.627426,1421.934326,6.654336,-145.626999,150.988220,143.995361,1351.225830,29.370007,-84.514908,-88.588211,-73.446739,-958.105774,-63.594177,224.006668
-93.632286,-79.297417,-989.883423,-60.206448,437.203491,156.032272,161.929245,1383.003418,-24.767284,-148.870346,159.567734,146.699158,1405.276733,54.048016,-77.437195,-97.167732,-71.344299,-1012.156738,-108.458412,209.803787
