I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19
0.031193,0.000000,0.131012,0.810760,0.000000,-0.031193,-0.000000,-0.131012,-0.810760,0.000000,0.031193,0.000000,0.131012,0.810760,0.000000,-0.031193,-0.000000,-0.131012,-0.810760,0.000000
0.031193,0.000000,0.131012,0.827916,0.000000,-0.031193,-0.000000,-0.131012,-0.827916,0.000000,0.031193,0.000000,0.131012,0.827916,0.000000,-0.031193,-0.000000,-0.131012,-0.827916,0.000000
0.026251,0.000000,0.110256,0.842354,0.000000,-0.026251,-0.000000,-0.110256,-0.842354,0.000000,0.026251,0.000000,0.110256,0.842354,0.000000,-0.026251,-0.000000,-0.110256,-0.842354,0.000000
0.026251,0.000000,0.110256,0.856793,0.000000,-0.026251,-0.000000,-0.110256,-0.856793,0.000000,0.026251,0.000000,0.110256,0.856793,0.000000,-0.026251,-0.000000,-0.110256,-0.856793,0.000000
-0.051470,0.000000,-0.216175,0.828484,0.000000,0.051470,-0.000000,0.216175,-0.828484,0.000000,-0.051470,0.000000,-0.216175,0.828484,0.000000,0.051470,-0.000000,0.216175,-0.828484,0.000000
-0.051470,0.000000,-0.216175,0.800175,0.000000,0.051470,-0.000000,0.216175,-0.800175,0.000000,-0.051470,0.000000,-0.216175,0.800175,0.000000,0.051470,-0.000000,0.216175,-0.800175,0.000000
-0.053861,0.000000,-0.226217,0.770552,0.000000,0.053861,-0.000000,0.226217,-0.770552,0.000000,-0.053861,0.000000,-0.226217,0.770552,0.000000,0.053861,-0.000000,0.226217,-0.770552,0.000000
-0.053861,0.000000,-0.226217,0.740928,0.000000,0.053861,-0.000000,0.226217,-0.740928,0.000000,-0.053861,0.000000,-0.226217,0.740928,0.000000,0.053861,-0.000000,0.226217,-0.740928,0.000000
0.015843,0.000000,0.066540,0.749642,0.000000,-0.015843,-0.000000,-0.066540,-0.749642,0.000000,0.015843,0.000000,0.066540,0.749642,0.000000,-0.015843,-0.000000,-0.066540,-0.749642,0.000000
0.015843,0.000000,0.066540,0.758355,0.000000,-0.015843,-0.000000,-0.066540,-0.758355,0.000000,0.015843,0.000000,0.066540,0.758355,0.000000,-0.015843,-0.000000,-0.066540,-0.758355,0.000000
-0.003632,0.000000,-0.015256,0.756358,0.000000,0.003632,-0.000000,0.015256,-0.756358,0.000000,-0.003632,0.000000,-0.015256,0.756358,0.000000,0.003632,-0.000000,0.015256,-0.756358,0.000000
-0.003632,0.000000,-0.015256,0.754360,0.000000,0.003632,-0.000000,0.015256,-0.754360,0.000000,-0.003632,0.000000,-0.015256,0.754360,0.000000,0.003632,-0.000000,0.015256,-0.754360,0.000000
-0.042028,0.000000,-0.176516,0.731244,0.000000,0.042028,-0.000000,0.176516,-0.731244,0.000000,-0.042028,0.000000,-0.176516,0.731244,0.000000,0.042028,-0.000000,0.176516,-0.731244,0.000000
-0.042028,0.000000,-0.176516,0.708129,0.000000,0.042028,-0.000000,0.176516,-0.708129,0.000000,-0.042028,0.000000,-0.176516,0.708129,0.000000,0.042028,-0.000000,0.176516,-0.708129,0.000000
-0.045386,0.000000,-0.190620,0.683167,0.000000,0.045386,-0.000000,0.190620,-0.683167,0.000000,-0.045386,0.000000,-0.190620,0.683167,0.000000,0.045386,-0.000000,0.190620,-0.683167,0.000000
-0.045386,0.000000,-0.190620,0.658205,0.000000,0.045386,-0.000000,0.190620,-0.658205,0.000000,-0.045386,0.000000,-0.190620,0.658205,0.000000,0.045386,-0.000000,0.190620,-0.658205,0.000000
0.021994,0.000000,0.092377,0.670302,0.000000,-0.021994,-0.000000,-0.092377,-0.670302,0.000000,0.021994,0.000000,0.092377,0.670302,0.000000,-0.021994,-0.000000,-0.092377,-0.670302,0.000000
0.021994,0.000000,0.092377,0.682399,0.000000,-0.021994,-0.000000,-0.092377,-0.682399,0.000000,0.021994,0.000000,0.092377,0.682399,0.000000,-0.021994,-0.000000,-0.092377,-0.682399,0.000000
-0.064071,0.000000,-0.269100,0.647160,0.000000,0.064071,-0.000000,0.269100,-0.647160,0.000000,-0.064071,0.000000,-0.269100,0.647160,0.000000,0.064071,-0.000000,0.269100,-0.647160,0.000000
-0.064071,0.000000,-0.269100,0.611920,0.000000,0.064071,-0.000000,0.269100,-0.611920,0.000000,-0.064071,0.000000,-0.269100,0.611920,0.000000,0.064071,-0.000000,0.269100,-0.611920,0.000000
-0.006559,0.000000,-0.027547,0.608313,0.000000,0.006559,-0.000000,0.027547,-0.608313,0.000000,-0.006559,0.000000,-0.027547,0.608313,0.000000,0.006559,-0.000000,0.027547,-0.608313,0.000000
-0.006559,0.000000,-0.027547,0.604706,0.000000,0.006559,-0.000000,0.027547,-0.604706,0.000000,-0.006559,0.000000,-0.027547,0.604706,0.000000,0.006559,-0.000000,0.027547,-0.604706,0.000000
0.005515,0.000000,0.023164,0.607739,0.000000,-0.005515,-0.000000,-0.023164,-0.607739,0.000000,0.005515,0.000000,0.023164,0.607739,0.000000,-0.005515,-0.000000,-0.023164,-0.607739,0.000000
0.005515,0.000000,0.023164,0.610772,0.000000,-0.005515,-0.000000,-0.023164,-0.610772,0.000000,0.005515,0.000000,0.023164,0.610772,0.000000,-0.005515,-0.000000,-0.023164,-0.610772,0.000000
0.000659,0.000000,0.002768,0.611135,0.000000,-0.000659,-0.000000,-0.002768,-0.611135,0.000000,0.000659,0.000000,0.002768,0.611135,0.000000,-0.000659,-0.000000,-0.002768,-0.611135,0.000000
0.000659,0.000000,0.002768,0.611497,0.000000,-0.000659,-0.000000,-0.002768,-0.611497,0.000000,0.000659,0.000000,0.002768,0.611497,0.000000,-0.000659,-0.000000,-0.002768,-0.611497,0.000000
0.003827,0.000000,0.016075,0.613602,0.000000,-0.003827,-0.000000,-0.016075,-0.613602,0.000000,0.003827,0.000000,0.016075,0.613602,0.000000,-0.003827,-0.000000,-0.016075,-0.613602,0.000000
0.003827,0.000000,0.016075,0.615707,0.000000,-0.003827,-0.000000,-0.016075,-0.615707,0.000000,0.003827,0.000000,0.016075,0.615707,0.000000,-0.003827,-0.000000,-0.016075,-0.615707,0.000000
-0.080211,0.000000,-0.336887,0.571591,0.000000,0.080211,-0.000000,0.336887,-0.571591,0.000000,-0.080211,0.000000,-0.336887,0.571591,0.000000,0.080211,-0.000000,0.336887,-0.571591,0.000000
-0.080211,0.000000,-0.336887,0.527475,0.000000,0.080211,-0.000000,0.336887,-0.527475,0.000000,-0.080211,0.000000,-0.336887,0.527475,0.000000,0.080211,-0.000000,0.336887,-0.527475,0.000000
-0.048374,0.000000,-0.203170,0.500870,0.000000,0.048374,-0.000000,0.203170,-0.500870,0.000000,-0.048374,0.000000,-0.203170,0.500870,0.000000,0.048374,-0.000000,0.203170,-0.500870,0.000000
-0.048374,0.000000,-0.203170,0.474264,0.000000,0.048374,-0.000000,0.203170,-0.474264,0.000000,-0.048374,0.000000,-0.203170,0.474264,0.000000,0.048374,-0.000000,0.203170,-0.474264,0.000000
-0.102412,0.000000,-0.430129,0.417938,0.000000,0.102412,-0.000000,0.430129,-0.417938,0.000000,-0.102412,0.000000,-0.430129,0.417938,0.000000,0.102412,-0.000000,0.430129,-0.417938,0.000000
-0.102412,0.000000,-0.430129,0.361611,0.000000,0.102412,-0.000000,0.430129,-0.361611,0.000000,-0.102412,0.000000,-0.430129,0.361611,0.000000,0.102412,-0.000000,0.430129,-0.361611,0.000000
-0.007170,0.000000,-0.030113,0.357668,0.000000,0.007170,-0.000000,0.030113,-0.357668,0.000000,-0.007170,0.000000,-0.030113,0.357668,0.000000,0.007170,-0.000000,0.030113,-0.357668,0.000000
-0.007170,0.000000,-0.030113,0.353724,0.000000,0.007170,-0.000000,0.030113,-0.353724,0.000000,-0.007170,0.000000,-0.030113,0.353724,0.000000,0.007170,-0.000000,0.030113,-0.353724,0.000000
-0.020627,0.000000,-0.086634,0.342379,0.000000,0.020627,-0.000000,0.086634,-0.342379,0.000000,-0.020627,0.000000,-0.086634,0.342379,0.000000,0.020627,-0.000000,0.086634,-0.342379,0.000000
-0.020627,0.000000,-0.086634,0.331034,0.000000,0.020627,-0.000000,0.086634,-0.331034,0.000000,-0.020627,0.000000,-0.086634,0.331034,0.000000,0.020627,-0.000000,0.086634,-0.331034,0.000000
-0.033715,0.000000,-0.141604,0.312491,0.000000,0.033715,-0.000000,0.141604,-0.312491,0.000000,-0.033715,0.000000,-0.141604,0.312491,0.000000,0.033715,-0.000000,0.141604,-0.312491,0.000000
-0.033715,0.000000,-0.141604,0.293948,0.000000,0.033715,-0.000000,0.141604,-0.293948,0.000000,-0.033715,0.000000,-0.141604,0.293948,0.000000,0.033715,-0.000000,0.141604,-0.293948,0.000000
-0.025847,0.000000,-0.108558,0.279732,0.000000,0.025847,-0.000000,0.108558,-0.279732,0.000000,-0.025847,0.000000,-0.108558,0.279732,0.000000,0.025847,-0.000000,0.108558,-0.279732,0.000000
-0.025847,0.000000,-0.108558,0.265516,0.000000,0.025847,-0.000000,0.108558,-0.265516,0.000000,-0.025847,0.000000,-0.108558,0.265516,0.000000,0.025847,-0.000000,0.108558,-0.265516,0.000000
0.043412,0.000000,0.182332,0.289392,0.000000,-0.043412,-0.000000,-0.182332,-0.289392,0.000000,0.043412,0.000000,0.182332,0.289392,0.000000,-0.043412,-0.000000,-0.182332,-0.289392,0.000000
0.043412,0.000000,0.182332,0.313269,0.000000,-0.043412,-0.000000,-0.182332,-0.313269,0.000000,0.043412,0.000000,0.182332,0.313269,0.000000,-0.043412,-0.000000,-0.182332,-0.313269,0.000000
0.029155,0.000000,0.122451,0.329304,0.000000,-0.029155,-0.000000,-0.122451,-0.329304,0.000000,0.029155,0.000000,0.122451,0.329304,0.000000,-0.029155,-0.000000,-0.122451,-0.329304,0.000000
0.029155,0.000000,0.122451,0.345340,0.000000,-0.029155,-0.000000,-0.122451,-0.345340,0.000000,0.029155,0.000000,0.122451,0.345340,0.000000,-0.029155,-0.000000,-0.122451,-0.345340,0.000000
-0.052393,0.000000,-0.220050,0.316524,0.000000,0.052393,-0.000000,0.220050,-0.316524,0.000000,-0.052393,0.000000,-0.220050,0.316524,0.000000,0.052393,-0.000000,0.220050,-0.316524,0.000000
-0.052393,0.000000,-0.220050,0.287708,0.000000,0.052393,-0.000000,0.220050,-0.287708,0.000000,-0.052393,0.000000,-0.220050,0.287708,0.000000,0.052393,-0.000000,0.220050,-0.287708,0.000000
-0.034594,0.000000,-0.145295,0.268681,0.000000,0.034594,-0.000000,0.145295,-0.268681,0.000000,-0.034594,0.000000,-0.145295,0.268681,0.000000,0.034594,-0.000000,0.145295,-0.268681,0.000000
-0.034594,0.000000,-0.145295,0.249654,0.000000,0.034594,-0.000000,0.145295,-0.249654,0.000000,-0.034594,0.000000,-0.145295,0.249654,0.000000,0.034594,-0.000000,0.145295,-0.249654,0.000000
0.054601,0.000000,0.229326,0.279685,0.000000,-0.054601,-0.000000,-0.229326,-0.279685,0.000000,0.054601,0.000000,0.229326,0.279685,0.000000,-0.054601,-0.000000,-0.229326,-0.279685,0.000000
0.054601,0.000000,0.229326,0.309716,0.000000,-0.054601,-0.000000,-0.229326,-0.309716,0.000000,0.054601,0.000000,0.229326,0.309716,0.000000,-0.054601,-0.000000,-0.229326,-0.309716,0.000000
-0.058836,0.000000,-0.247112,0.277356,0.000000,0.058836,-0.000000,0.247112,-0.277356,0.000000,-0.058836,0.000000,-0.247112,0.277356,0.000000,0.058836,-0.000000,0.247112,-0.277356,0.000000
-0.058836,0.000000,-0.247112,0.244996,0.000000,0.058836,-0.000000,0.247112,-0.244996,0.000000,-0.058836,0.000000,-0.247112,0.244996,0.000000,0.058836,-0.000000,0.247112,-0.244996,0.000000
-0.020364,0.000000,-0.085530,0.233795,0.000000,0.020364,-0.000000,0.085530,-0.233795,0.000000,-0.020364,0.000000,-0.085530,0.233795,0.000000,0.020364,-0.000000,0.085530,-0.233795,0.000000
-0.020364,0.000000,-0.085530,0.222595,0.000000,0.020364,-0.000000,0.085530,-0.222595,0.000000,-0.020364,0.000000,-0.085530,0.222595,0.000000,0.020364,-0.000000,0.085530,-0.222595,0.000000
-0.057291,0.000000,-0.240622,0.191085,0.000000,0.057291,-0.000000,0.240622,-0.191085,0.000000,-0.057291,0.000000,-0.240622,0.191085,0.000000,0.057291,-0.000000,0.240622,-0.191085,0.000000
-0.057291,0.000000,-0.240622,0.159575,0.000000,0.057291,-0.000000,0.240622,-0.159575,0.000000,-0.057291,0.000000,-0.240622,0.159575,0.000000,0.057291,-0.000000,0.240622,-0.159575,0.000000
-0.047985,0.000000,-0.201539,0.133183,0.000000,0.047985,-0.000000,0.201539,-0.133183,0.000000,-0.047985,0.000000,-0.201539,0.133183,0.000000,0.047985,-0.000000,0.201539,-0.133183,0.000000
-0.047985,0.000000,-0.201539,0.106791,0.000000,0.047985,-0.000000,0.201539,-0.106791,0.000000,-0.047985,0.000000,-0.201539,0.106791,0.000000,0.047985,-0.000000,0.201539,-0.106791,0.000000
-0.067123,0.000000,-0.281918,0.069873,0.000000,0.067123,-0.000000,0.281918,-0.069873,0.000000,-0.067123,0.000000,-0.281918,0.069873,0.000000,0.067123,-0.000000,0.281918,-0.069873,0.000000
-0.067123,0.000000,-0.281918,0.032955,0.000000,0.067123,-0.000000,0.281918,-0.032955,0.000000,-0.067123,0.000000,-0.281918,0.032955,0.000000,0.067123,-0.000000,0.281918,-0.032955,0.000000
0.015984,0.000000,0.067133,0.041746,0.000000,-0.015984,-0.000000,-0.067133,-0.041746,0.000000,0.015984,0.000000,0.067133,0.041746,0.000000,-0.015984,-0.000000,-0.067133,-0.041746,0.000000
0.015984,0.000000,0.067133,0.050538,0.000000,-0.015984,-0.000000,-0.067133,-0.050538,0.000000,0.015984,0.000000,0.067133,0.050538,0.000000,-0.015984,-0.000000,-0.067133,-0.050538,0.000000
-0.034799,0.000000,-0.146156,0.031398,0.000000,0.034799,-0.000000,0.146156,-0.031398,0.000000,-0.034799,0.000000,-0.146156,0.031398,0.000000,0.034799,-0.000000,0.146156,-0.031398,0.000000
-0.034799,0.000000,-0.146156,0.012259,0.000000,0.034799,-0.000000,0.146156,-0.012259,0.000000,-0.034799,0.000000,-0.146156,0.012259,0.000000,0.034799,-0.000000,0.146156,-0.012259,0.000000
-0.035168,0.000000,-0.147705,-0.007084,0.000000,0.035168,-0.000000,0.147705,0.007084,0.000000,-0.035168,0.000000,-0.147705,-0.007084,0.000000,0.035168,-0.000000,0.147705,0.007084,0.000000
-0.035168,0.000000,-0.147705,-0.026426,0.000000,0.035168,-0.000000,0.147705,0.026426,0.000000,-0.035168,0.000000,-0.147705,-0.026426,0.000000,0.035168,-0.000000,0.147705,0.026426,0.000000
0.011892,0.000000,0.049948,-0.019885,0.000000,-0.011892,-0.000000,-0.049948,0.019885,0.000000,0.011892,0.000000,0.049948,-0.019885,0.000000,-0.011892,-0.000000,-0.049948,0.019885,0.000000
0.011892,0.000000,0.049948,-0.013344,0.000000,-0.011892,-0.000000,-0.049948,0.013344,0.000000,0.011892,0.000000,0.049948,-0.013344,0.000000,-0.011892,-0.000000,-0.049948,0.013344,0.000000
